#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:35:14 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:35:14	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2bA/685/A106/emain&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36850106
#Name: J/A+A/685/A106
#Title: eRASS. Galaxy clusters and groups in WGH (Bulbul+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/685/a106	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/685/a106	    IVOID of underlying data collection
#INFO	creator=Bulbul E.	    First author or institution
#INFO	cites=bibcode:2024A&A...685A.106B	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/685/A106	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36850106	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-11-07	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_685_A106_emain:
#Name: J/A+A/685/A106/emain
#Title: Primary galaxy clusters and groups catalog
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	DetUId	(A32)	Unique source ID, as in main eRASS1 X-ray catalog (Merloni et al., 2024, Cat. J/A+A/682/A34)	[ucd=meta.id]
#Column	Name	(A23)	Source name, 1eRASS JHHMMSS.s+DDMMSS	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F15.11)	Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F15.11)	Declination J2000)	[ucd=pos.eq.dec;meta.main]
#Column	RAXdeg	(F8.4)	Best-fit Right ascension after the image is fit with MBProj2D (RA_XFIT)	[ucd=pos.eq.ra]
#Column	DEXdeg	(F8.4)	Best-fit Declination after the image is fit with MBProj2D (DEC_XFIT)	[ucd=pos.eq.dec]
#Column	ExtLike	(D12.5)	Source extent likelihood	[ucd=stat.likelihood]
#Column	DetLike0	(D12.5)	Source detection likelihood in 0.2-2.3keV	[ucd=stat.likelihood]
#Column	Exp	(F6.1)	Average exposure	[ucd=time.expo]
#Column	zBest	(F7.4)	Best available redshift	[ucd=src.redshift]
#Column	e_zBest	(F7.4)	? sigma error of BEST_Z	[ucd=stat.error]
#Column	zType	(a11)	Type of zBest (1)	[ucd=meta.code]
#Column	pcont	(F6.3)	[0/1] Contamination probability	[ucd=stat.fit.goodness]
#Column	CR300kpc	(F7.3)	0.2-2.3keV count rate within 300kpc	[ucd=phot.count;em.X-ray]
#Column	b_CR300kpc	(F7.3)	1sigma lower limit of CR300kpc	[ucd=phot.count;em.X-ray;stat.min]
#Column	B_CR300kpc	(F7.3)	1sigma upper limit of CR300kpc	[ucd=phot.count;em.X-ray;stat.max]
#Column	CR500	(F8.3)	0.2-2.3keV count rate within R500	[ucd=phot.count;em.X-ray]
#Column	b_CR500	(F8.3)	1sigma lower limit of CR500	[ucd=phot.count;em.X-ray;stat.min]
#Column	B_CR500	(F8.3)	1sigma upper limit of CR500	[ucd=phot.count;em.X-ray;stat.max]
#Column	CTS300kpc	(F8.1)	0.2-2.3keV counts within 300kpc	[ucd=phot.count;em.X-ray]
#Column	b_CTS300kpc	(F8.1)	1sigma lower limit of CTS300kpc	[ucd=phot.count;em.X-ray;stat.min]
#Column	B_CTS300kpc	(F8.1)	1sigma upper limit of CTS300kpc	[ucd=phot.count;em.X-ray;stat.max]
#Column	CTS500	(F8.1)	0.2-2.3keV counts within R500	[ucd=phot.count;em.X-ray]
#Column	b_CTS500	(F8.1)	1sigma lower limit of CTS500	[ucd=phot.count;em.X-ray;stat.min]
#Column	B_CTS500	(F8.1)	1sigma upper limit of CTS500	[ucd=phot.count;em.X-ray;stat.max]
#Column	F300kpc	(F9.3)	? 0.2-2.3keV flux within 300kpc	[ucd=phot.flux;em.X-ray]
#Column	b_F300kpc	(F9.3)	? 1sigma lower limit of F300kpc	[ucd=phot.flux;em.X-ray;stat.min]
#Column	B_F300kpc	(F9.3)	1sigma upper limit of F300kpc	[ucd=phot.flux;em.X-ray;stat.max]
#Column	F500	(F10.3)	? 0.2-2.3keV flux within R500	[ucd=phot.flux;em.X-ray]
#Column	b_F500	(F10.3)	? 1sigma lower limit of F500	[ucd=phot.flux;em.X-ray;stat.min]
#Column	B_F500	(F10.3)	1sigma upper limit of F500	[ucd=phot.flux;em.X-ray;stat.max]
#Column	L300kpc	(F8.3)	? 0.2-2.3keV luminosity within 300kpc	[ucd=phys.luminosity;em.X-ray]
#Column	b_L300kpc	(F8.3)	? 1sigma lower limit of L300kpc	[ucd=phys.luminosity;em.X-ray;stat.min]
#Column	B_L300kpc	(F10.3)	1sigma upper limit of L300kpc	[ucd=phys.luminosity;em.X-ray;stat.max]
#Column	L500	(F9.3)	? 0.2-2.3keV luminosity within R500	[ucd=phys.luminosity;em.X-ray]
#Column	b_L500	(F9.3)	? 1sigma lower limit of L500	[ucd=phys.luminosity;em.X-ray;stat.min]
#Column	B_L500	(F10.3)	1sigma upper limit of L500	[ucd=phys.luminosity;em.X-ray;stat.max]
#Column	CR300kpcT	(F7.3)	0.5-2.0keV count rate within 300kpc	[ucd=phot.count;em.X-ray]
#Column	b_CR300kpcT	(F7.3)	1sigma lower limit of CR300kpcT	[ucd=phot.count;em.X-ray;stat.min]
#Column	B_CR300kpcT	(F7.3)	1sigma upper limit of CR300kpcT	[ucd=phot.count;em.X-ray;stat.max]
#Column	CR500T	(F7.3)	0.5-2.0keV count rate within R500	[ucd=phot.count;em.X-ray]
#Column	b_CR500T	(F7.3)	1sigma lower limit of CR500T	[ucd=phot.count;em.X-ray;stat.min]
#Column	B_CR500T	(F7.3)	1sigma upper limit of CR500T	[ucd=phot.count;em.X-ray;stat.max]
#Column	CTS300kpcT	(F8.1)	0.5-2.0keV counts within 300kpc	[ucd=phot.count;em.X-ray]
#Column	b_CTS300kpcT	(F8.1)	1sigma lower limit of CTS300kpcT	[ucd=phot.count;em.X-ray;stat.min]
#Column	B_CTS300kpcT	(F8.1)	1sigma upper limit of CTS300kpcT	[ucd=phot.count;em.X-ray;stat.max]
#Column	CTS500T	(F8.1)	0.5-2.0keV counts within R500	[ucd=phot.count;em.X-ray]
#Column	b_CTS500T	(F8.1)	1sigma lower limit of CTS500T	[ucd=phot.count;em.X-ray;stat.min]
#Column	B_CTS500T	(F8.1)	1sigma upper limit of CTS500T	[ucd=phot.count;em.X-ray;stat.max]
#Column	F300kpcT	(F9.3)	? 0.5-2.0keV flux within 300kpc	[ucd=phot.flux;em.X-ray]
#Column	b_F300kpcT	(F9.3)	? 1sigma lower limit of F300kpcT	[ucd=phot.flux;em.X-ray;stat.min]
#Column	B_F300kpcT	(F9.3)	1sigma upper limit of F300kpcT	[ucd=phot.flux;em.X-ray;stat.max]
#Column	F500T	(F9.3)	? 0.5-2.0keV flux within R500	[ucd=phot.flux;em.X-ray]
#Column	b_F500T	(F9.3)	? 1sigma lower limit of F500T	[ucd=phot.flux;em.X-ray;stat.min]
#Column	B_F500T	(F9.3)	1sigma upper limit of F500T	[ucd=phot.flux;em.X-ray;stat.max]
#Column	L300kpcT	(F8.3)	? 0.5-2.0keV luminosity within 300kpc	[ucd=phys.luminosity;em.X-ray]
#Column	b_L300kpcT	(F8.3)	? 1sigma lower limit of L300kpcT	[ucd=phys.luminosity;em.X-ray;stat.min]
#Column	B_L300kpcT	(F9.3)	1sigma upper limit of L300kpcT	[ucd=phys.luminosity;em.X-ray;stat.max]
#Column	L500T	(F8.3)	? 0.5-2.0keV luminosity within R500	[ucd=phys.luminosity;em.X-ray]
#Column	b_L500T	(F8.3)	? 1sigma lower limit of L500T	[ucd=phys.luminosity;em.X-ray;stat.min]
#Column	B_L500T	(F9.3)	1sigma upper limit of L500T	[ucd=phys.luminosity;em.X-ray;stat.max]
#Column	Lbol500	(F9.3)	? Bolometric luminosity within R500	[ucd=phys.luminosity]
#Column	b_Lbol500	(F9.3)	? 1sigma lower limit of Lbol500	[ucd=phys.luminosity;stat.min]
#Column	B_Lbol500	(D12.5)	1sigma upper limit of Lbol500	[ucd=phys.luminosity;stat.max]
#Column	KT	(F6.2)	? Temperature measured by MBProj2D	[ucd=phys.temperature]
#Column	b_KT	(F6.2)	? 1sigma lower limit of KT	[ucd=phys.energy;stat.min]
#Column	B_KT	(F6.2)	? 1sigma upper limit of KT	[ucd=phys.energy;stat.max]
#Column	Mgas500	(F7.2)	? Calibrated cluster gas mass within R500	[ucd=phys.mass]
#Column	b_Mgas500	(F7.2)	? 1sigma lower limit of Mgas500	[ucd=phys.mass;stat.min]
#Column	B_Mgas500	(F7.2)	1sigma upper limit of Mgas500	[ucd=phys.mass;stat.max]
#Column	YX500	(F8.2)	? The mass proxy within R500	[ucd=phys.mass]
#Column	b_YX500	(F8.2)	? 1sigma lower limit of YX500	[ucd=phys.mass;stat.min]
#Column	B_YX500	(F8.2)	? 1sigma upper limit of YX500	[ucd=phys.mass;stat.max]
#Column	M500	(F7.2)	? CLuster total mass M500 from eROCOP	[ucd=phys.mass]
#Column	b_M500	(F7.2)	? 1sigma lower limit of M500	[ucd=phys.mass;stat.min]
#Column	B_M500	(F7.2)	? 1sigma upper limit of M500	[ucd=phys.mass;stat.max]
#Column	Fgas500	(F6.3)	? Cluster gas mass fraction within R500	[ucd=phys.mass]
#Column	b_Fgas500	(F6.3)	? 1sigma lower limit of Fgas500	[ucd=meta.note]
#Column	B_Fgas500	(F6.3)	? 1sigma upper limit of Fgas500	[ucd=meta.note]
#Column	R500	(I5)	? Overdensity radius R500 from eROCOP	[ucd=phys.size.radius]
#Column	b_R500	(I5)	? 1sigma lower limit of R500	[ucd=phys.size.radius;stat.min]
#Column	B_R500	(I5)	? 1sigma upper limit of R500	[ucd=phys.size.radius;stat.max]
#Column	MatchName	(a240)	IDs of matched counterparts in literature cluster catalogs within 2" radius	[ucd=meta.id]
recno	DetUId	Name	RAJ2000	DEJ2000	RAXdeg	DEXdeg	ExtLike	DetLike0	Exp	zBest	e_zBest	zType	pcont	CR300kpc	b_CR300kpc	B_CR300kpc	CR500	b_CR500	B_CR500	CTS300kpc	b_CTS300kpc	B_CTS300kpc	CTS500	b_CTS500	B_CTS500	F300kpc	b_F300kpc	B_F300kpc	F500	b_F500	B_F500	L300kpc	b_L300kpc	B_L300kpc	L500	b_L500	B_L500	CR300kpcT	b_CR300kpcT	B_CR300kpcT	CR500T	b_CR500T	B_CR500T	CTS300kpcT	b_CTS300kpcT	B_CTS300kpcT	CTS500T	b_CTS500T	B_CTS500T	F300kpcT	b_F300kpcT	B_F300kpcT	F500T	b_F500T	B_F500T	L300kpcT	b_L300kpcT	B_L300kpcT	L500T	b_L500T	B_L500T	Lbol500	b_Lbol500	B_Lbol500	KT	b_KT	B_KT	Mgas500	b_Mgas500	B_Mgas500	YX500	b_YX500	B_YX500	M500	b_M500	B_M500	Fgas500	b_Fgas500	B_Fgas500	R500	b_R500	B_R500	MatchName
    5297	em01_083150_020_ML00252_002_c010	1eRASS J053512.4-595624	083.80188232977	-59.94003153227	 83.8038	-59.9410	 3.72362e+01	 7.58808e+01	1008.3	 0.6437	 0.0130	photo_z    	 0.000	  0.057	  0.048	  0.068	   0.093	   0.080	   0.108	    57.2	    48.6	    68.6	    94.0	    80.9	   108.8	    5.180	    4.395	    6.200	     8.500	     7.364	     9.788	  96.287	  77.874	   118.572	  158.992	  129.409	   190.317	  0.047	  0.040	  0.056	  0.078	  0.067	  0.089	    47.3	    40.3	    56.7	    78.2	    67.1	    90.0	    4.003	    3.396	    4.798	    6.580	    5.692	    7.561	  66.235	  53.880	   81.218	 108.974	  89.411	  129.941	  337.167	  276.849	 4.60397e+02	      	  1.89	      	 277.77	 237.27	 316.69	    0.00	    0.00	    0.00	  30.16	  25.62	  34.60	 0.093	 0.074	 0.115	  805	  762	  842	ACTDR5_ACT-CL J0535.0-5956,REDMAPPER-DES-SVA_RMJ053510.4-595626.9,SPT2500D_SPT-CLJ0535-5956
    5298	em01_085138_020_ML00271_002_c010	1eRASS J053518.1-480335	083.82564516109	-48.05986576791	 83.8223	-48.0610	 1.29539e+01	 3.71957e+01	 356.3	 0.4237	 0.0095	photo_z    	 0.015	  0.107	  0.086	  0.132	   0.135	   0.111	   0.165	    38.0	    30.7	    47.0	    48.1	    39.6	    58.9	    9.508	    7.766	   11.699	    12.076	    10.010	    14.776	  67.833	  53.037	    85.757	   86.515	   69.211	   106.057	  0.087	  0.070	  0.107	  0.110	  0.090	  0.134	    30.8	    24.8	    38.1	    39.0	    32.2	    47.8	    7.155	    5.826	    8.803	    9.102	    7.538	   11.128	  46.612	  36.648	   59.465	  59.627	  47.727	   73.135	  155.190	  124.472	 2.24398e+02	  1.65	  1.17	  3.41	 158.54	 112.37	 196.72	  269.48	  158.41	  561.73	  22.14	  18.82	  26.53	 0.070	 0.048	 0.093	  792	  750	  841	MARDY3_MARDJ053518.7-480312,REDMAPPER-DESY1_RMJ053518.5-480333.6
    5299	em01_082147_020_ML00075_002_c010	1eRASS J053520.3-582610	083.83498471926	-58.43633475748	 83.8307	-58.4372	 6.59005e+00	 4.89860e+01	 823.6	 0.0642	 0.0108	photo_z    	 0.012	  0.078	  0.054	  0.101	   0.079	   0.054	   0.103	    64.2	    44.4	    83.2	    64.8	    44.6	    84.5	    7.245	    5.069	    9.449	     7.291	     5.071	     9.580	   0.858	   0.593	     1.113	    0.864	    0.595	     1.129	  0.065	  0.045	  0.085	  0.066	  0.045	  0.086	    53.9	    37.1	    70.0	    54.4	    37.4	    71.2	    5.638	    3.921	    7.347	    5.691	    3.945	    7.446	   0.591	   0.409	    0.768	   0.596	   0.413	    0.781	    1.872	    1.209	 3.43000e+00	      	  1.29	      	   2.46	   0.64	   4.73	    0.00	    0.00	    0.00	   1.48	   1.12	   1.97	 0.016	 0.007	 0.032	  366	  333	  402	
    5300	em01_085129_020_ML00106_002_c010	1eRASS J053520.7-374309	083.83659781264	-37.71942375405	 83.8334	-37.7188	 8.29280e+00	 3.92869e+01	 229.8	 0.0962	 0.0004	cg_spec_z  	 0.005	  0.286	  0.240	  0.334	   0.516	   0.417	   0.624	    65.7	    55.1	    76.9	   118.6	    95.7	   143.5	   27.073	   22.808	   31.460	    48.892	    39.726	    59.333	   6.735	   5.674	     7.900	   12.199	    9.813	    14.766	  0.231	  0.195	  0.271	  0.418	  0.338	  0.507	    53.2	    44.8	    62.3	    96.1	    77.7	   116.6	   20.031	   16.859	   23.366	   36.149	   29.332	   43.847	   4.652	   3.913	    5.442	   8.407	   6.782	   10.179	   31.361	   20.583	 5.60790e+01	      	  2.11	      	  60.72	  53.84	  68.11	    0.00	    0.00	    0.00	   9.98	   8.58	  11.49	 0.061	 0.051	 0.073	  684	  650	  717	
    5301	em01_085117_020_ML00142_002_c010	1eRASS J053521.6-264252	083.84038059242	-26.71460400362	 83.8418	-26.7125	 5.19366e+00	 2.30385e+01	 163.6	 0.5729	 0.0059	photo_z    	 0.079	  0.086	  0.055	  0.137	   0.116	   0.073	   0.184	    14.1	     9.0	    22.4	    19.1	    12.0	    30.1	    7.541	    4.816	   12.005	    10.420	     6.576	    15.929	 110.321	  69.756	   180.812	  148.886	   91.032	   239.617	  0.068	  0.043	  0.108	  0.092	  0.058	  0.145	    11.1	     7.1	    17.6	    15.0	     9.4	    23.8	    5.574	    3.495	    8.649	    7.524	    4.770	   11.576	  77.965	  48.971	  129.483	 104.751	  63.942	  172.727	  251.903	  160.467	 4.41275e+02	      	  0.88	      	 173.50	  13.10	 257.63	    0.00	    0.00	    0.00	  22.58	  15.64	  32.38	 0.068	 0.030	 0.123	  752	  665	  848	
    5302	em01_079165_020_ML00342_002_c010	1eRASS J053522.2-752747	083.84255975381	-75.46327115830	 83.8409	-75.4643	 8.97904e+00	 1.22733e+01	 483.0	 0.4551	 0.0094	photo_z    	 0.023	  0.039	  0.029	  0.053	   0.085	   0.063	   0.111	    18.8	    14.2	    25.8	    41.1	    30.3	    53.6	    3.455	    2.574	    4.749	     7.512	     5.519	     9.766	  35.850	  25.539	    50.267	   77.618	   53.942	   104.951	  0.034	  0.026	  0.046	  0.074	  0.054	  0.097	    16.5	    12.3	    22.5	    35.8	    26.3	    46.8	    2.855	    2.155	    3.902	    6.240	    4.567	    8.137	  24.780	  17.711	   35.371	  53.361	  37.271	   73.393	  144.786	  105.503	 1.98564e+02	  1.95	  0.84	  5.91	 179.18	 145.50	 210.76	  349.30	  153.54	  977.14	  20.79	  15.87	  26.04	 0.085	 0.063	 0.120	  766	  700	  826	
    5303	em01_085117_020_ML00213_002_c010	1eRASS J053526.9-253132	083.86236718430	-25.52575952671	 83.8611	-25.5253	 4.35652e+00	 1.26400e+01	 159.9	 0.0731	 0.0004	cg_spec_z  	 1.000	  0.094	  0.056	  0.147	   0.097	   0.057	   0.165	    15.1	     9.0	    23.4	    15.6	     9.1	    26.4	    8.735	    5.123	   13.653	     8.918	     5.149	    15.334	   1.235	   0.745	     1.942	    1.266	    0.752	     2.178	  0.076	  0.046	  0.119	  0.079	  0.046	  0.134	    12.2	     7.3	    19.0	    12.6	     7.3	    21.4	    6.488	    3.768	   10.063	    6.685	    3.796	   11.374	   0.857	   0.507	    1.336	   0.880	   0.510	    1.504	    2.664	    1.423	 5.25700e+00	      	  1.10	      	   2.48	   0.58	   8.25	    0.00	    0.00	    0.00	   1.69	   1.10	   2.30	 0.019	 0.007	 0.057	  381	  330	  422	
    5304	em01_083114_020_ML00020_002_c010	1eRASS J053528.9-235003	083.87046863496	-23.83421743816	 83.8696	-23.8370	 3.73611e+01	 1.09566e+02	 155.3	 0.0477	 0.0083	spec_z_boot	 0.004	  0.763	  0.653	  0.880	   0.902	   0.749	   1.046	   118.5	   101.4	   136.6	   140.0	   116.4	   162.3	   71.485	   60.505	   81.930	    84.064	    69.079	    97.889	   4.142	   3.536	     4.789	    4.893	    4.050	     5.685	  0.619	  0.526	  0.712	  0.729	  0.608	  0.846	    96.1	    81.7	   110.6	   113.1	    94.4	   131.3	   52.827	   45.195	   60.753	   62.411	   51.451	   72.338	   2.869	   2.458	    3.305	   3.383	   2.808	    3.936	    9.558	    7.025	 1.71310e+01	      	  1.13	      	  25.35	  19.35	  30.13	    0.00	    0.00	    0.00	   6.44	   5.54	   7.25	 0.039	 0.029	 0.050	  600	  571	  625	
    5305	em01_085153_020_ML01974_002_c010	1eRASS J053533.0-621559	083.88761564121	-62.26657843678	 83.8827	-62.2630	 4.44261e+00	 1.17495e+01	1320.3	 0.0853	 0.0099	photo_z    	 0.003	  0.015	  0.008	  0.026	   0.015	   0.008	   0.026	    19.9	    10.3	    34.3	    19.9	    10.3	    34.0	    1.415	    0.711	    2.384	     1.414	     0.710	     2.378	   0.344	   0.158	     0.801	    0.344	    0.158	     0.793	  0.010	  0.005	  0.019	  0.010	  0.005	  0.018	    13.6	     6.6	    24.4	    13.6	     6.6	    24.4	    0.885	    0.434	    1.567	    0.880	    0.433	    1.566	   0.182	   0.094	    0.314	   0.182	   0.093	    0.313	    0.901	    0.368	 4.02300e+00	      	  0.13	      	   0.96	   0.11	   2.66	    0.00	    0.00	    0.00	   0.70	   0.44	   1.19	 0.014	 0.005	 0.039	  284	  242	  338	
    5306	em01_084120_020_ML00081_002_c010	1eRASS J053533.3-290856	083.88913988022	-29.14915370125	 83.8884	-29.1530	 3.51795e+01	 4.24951e+01	 173.6	 0.0593	 0.0001	spec_z_boot	 0.001	  0.775	  0.684	  0.873	   0.956	   0.817	   1.107	   134.6	   118.8	   151.6	   166.0	   141.8	   192.3	   71.653	   63.706	   80.837	    88.887	    75.370	   102.192	   6.709	   5.913	     7.563	    8.283	    7.051	     9.577	  0.628	  0.554	  0.708	  0.774	  0.661	  0.894	   109.1	    96.1	   122.9	   134.4	   114.7	   155.2	   53.367	   47.257	   60.102	   66.051	   56.235	   76.303	   4.598	   4.063	    5.167	   5.669	   4.835	    6.554	   15.134	   12.060	 2.09130e+01	  1.88	  1.41	  3.54	  41.58	  33.88	  47.90	   82.81	   53.66	  148.37	   8.15	   7.18	   9.22	 0.050	 0.040	 0.061	  647	  620	  674	MARDY3_MARDJ053529.0-290834
    5307	em01_085135_020_ML00114_002_c010	1eRASS J053542.8-462002	083.92851457851	-46.33412928484	 83.9267	-46.3414	 1.09571e+01	 1.81527e+01	 324.5	 0.1412	 0.0046	photo_z    	 0.014	  0.156	  0.127	  0.188	   0.177	   0.141	   0.226	    50.6	    41.3	    61.1	    57.3	    45.9	    73.3	   14.530	   11.775	   17.332	    16.410	    13.096	    20.849	   8.553	   6.964	    10.373	    9.672	    7.766	    12.475	  0.129	  0.105	  0.154	  0.145	  0.116	  0.186	    41.7	    33.9	    50.1	    47.2	    37.8	    60.4	   11.037	    8.946	   13.152	   12.442	    9.922	   15.829	   5.885	   4.797	    7.093	   6.677	   5.319	    8.521	   20.633	   14.708	 3.42740e+01	      	  1.50	      	  34.69	  20.22	  47.36	    0.00	    0.00	    0.00	   7.43	   6.22	   8.93	 0.047	 0.027	 0.067	  611	  575	  649	
    5308	em01_083114_020_ML00429_002_c010	1eRASS J053546.5-235239	083.94407426241	-23.87755178555	 83.9458	-23.8780	 4.75295e+00	 8.86776e+00	 152.7	 0.0471	 0.0073	spec_z_boot	 0.009	  0.043	  0.004	  0.173	   0.046	   0.004	   0.200	     6.6	     0.6	    26.5	     7.0	     0.6	    30.6	         	         	   16.323	          	          	    18.599	        	        	     0.989	         	         	     1.126	  0.031	  0.002	  0.132	  0.032	  0.002	  0.149	     4.7	     0.3	    20.1	     4.9	     0.3	    22.8	         	         	   10.459	         	         	   12.125	        	        	    0.570	        	        	    0.658	         	         	 3.42600e+00	      	      	      	       	       	   6.02	        	        	        	       	       	       	      	      	      	     	     	     	
    5309	em01_085129_020_ML00242_002_c010	1eRASS J053548.6-395012	083.95286021761	-39.83690030258	 83.9543	-39.8380	 5.56445e+00	 1.44336e+01	 247.4	 0.4760	 0.0098	photo_z    	 0.103	  0.050	  0.029	  0.080	   0.051	   0.029	   0.082	    12.3	     7.2	    19.8	    12.6	     7.3	    20.2	    4.592	    2.746	    7.341	     4.698	     2.764	     7.507	  37.582	  22.180	    61.718	   38.958	   22.361	    62.522	  0.040	  0.023	  0.064	  0.040	  0.024	  0.065	     9.8	     5.8	    15.8	    10.0	     5.8	    16.0	    3.358	    2.004	    5.372	    3.431	    2.011	    5.497	  26.146	  15.519	   42.880	  27.069	  15.630	   43.296	   88.985	   49.964	 1.74090e+02	      	  1.62	      	  14.00	   1.28	  45.36	    0.00	    0.00	    0.00	  10.23	   6.51	  14.15	 0.017	 0.005	 0.048	  600	  516	  668	REDMAPPER-DESY1_RMJ053546.3-394952.7
    5310	em01_085138_020_ML00129_002_c010	1eRASS J053549.2-480116	083.95522051131	-48.02117329693	 83.9538	-48.0223	 8.30556e+00	 5.23249e+01	 354.5	 0.9446	 0.0176	photo_z    	 0.001	  0.094	  0.072	  0.120	   0.112	   0.086	   0.143	    33.2	    25.6	    42.7	    39.6	    30.3	    50.8	    8.556	    6.623	   10.980	    10.209	     7.896	    12.998	 374.185	 272.057	   513.879	  452.335	  325.274	   612.346	  0.076	  0.058	  0.097	  0.090	  0.070	  0.115	    26.8	    20.6	    34.3	    31.9	    24.7	    40.7	    6.383	    4.950	    8.201	    7.627	    5.924	    9.715	 256.729	 187.565	  352.326	 309.992	 224.267	  418.500	  974.786	  753.467	 1.30787e+03	  2.63	  1.98	  8.98	 299.67	 159.84	 397.58	  865.96	  440.63	 2488.04	  33.18	  26.54	  43.70	 0.087	 0.046	 0.132	  737	  684	  808	ACTDR5_ACT-CL J0535.8-4801,PSZ1_G254.58-32.16,SPT2500D_SPT-CLJ0535-4801
    5311	em01_085141_020_ML00496_002_c010	1eRASS J053557.4-512140	083.98927205352	-51.36126910890	 83.9872	-51.3620	 3.04111e+00	 1.45306e+01	 438.8	 0.5360	 0.0128	photo_z    	 0.760	  0.044	  0.028	  0.091	   0.056	   0.035	   0.104	    19.2	    12.1	    39.9	    24.5	    15.4	    45.8	    4.000	    2.568	    8.340	     5.128	     3.254	     9.372	  44.616	  27.723	    97.924	   57.634	   35.253	   108.019	  0.035	  0.023	  0.074	  0.045	  0.029	  0.084	    15.6	     9.9	    32.4	    19.8	    12.5	    36.9	    2.983	    1.931	    6.219	    3.831	    2.425	    7.021	  30.814	  19.195	   67.683	  39.842	  24.375	   74.058	  140.334	   84.440	 3.00990e+02	      	  1.56	      	  81.77	   6.13	 130.09	    0.00	    0.00	    0.00	  14.63	   9.02	  23.33	 0.051	 0.017	 0.107	  660	  562	  771	
    5312	em01_085141_020_ML00092_002_c010	1eRASS J053558.6-513724	083.99447833786	-51.62354449549	 83.9916	-51.6245	 1.11060e+01	 7.19005e+01	 447.3	 0.0637	 0.0111	photo_z    	 0.147	  0.159	  0.125	  0.200	   0.163	   0.126	   0.212	    71.1	    55.7	    89.4	    73.1	    56.4	    94.7	   12.824	   10.028	   16.522	    13.258	    10.121	    17.537	   1.506	   1.183	     1.910	    1.547	    1.198	     2.036	  0.137	  0.108	  0.173	  0.142	  0.110	  0.183	    61.4	    48.3	    77.4	    63.6	    49.0	    81.9	   10.507	    8.215	   13.413	   10.816	    8.364	   14.290	   1.118	   0.874	    1.400	   1.149	   0.886	    1.487	    2.244	    1.693	 3.04700e+00	  0.86	  0.60	  1.08	   5.48	   2.33	   8.44	    4.45	    2.10	    7.22	   2.40	   1.95	   3.05	 0.022	 0.011	 0.036	  430	  401	  466	
    5313	em01_085126_020_ML00038_002_c010	1eRASS J053603.7-365217	084.01570622173	-36.87161989007	 84.0145	-36.8748	 2.51069e+01	 6.95279e+01	 219.9	 0.2038	 0.0050	photo_z    	 0.000	  0.316	  0.270	  0.371	   0.631	   0.550	   0.724	    69.4	    59.5	    81.6	   138.8	   120.8	   159.3	   30.002	   25.742	   35.110	    60.101	    52.340	    68.926	  38.436	  32.645	    45.324	   76.935	   66.911	    88.306	  0.259	  0.221	  0.303	  0.517	  0.451	  0.593	    56.9	    48.6	    66.5	   113.7	    99.1	   130.5	   22.460	   19.266	   26.280	   44.978	   39.177	   51.593	  26.528	  22.680	   31.250	  53.072	  46.162	   60.935	  238.507	  155.180	 4.01162e+02	      	  2.90	      	 263.27	 237.34	 289.36	    0.00	    0.00	    0.00	  30.61	  26.52	  34.19	 0.087	 0.074	 0.101	  958	  913	  994	MARDY3_MARDJ053607.2-365213
