#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:25:43 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:25:43	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A+A/646/A83/mc416s&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36460083
#Name: J/A+A/646/A83
#Title: 12 massive lensing clusters MUSE observations (Richard+, 2021)
#INFO	ivoid=ivo://cds.vizier/j/a+a/646/a83	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/646/a83	    IVOID of underlying data collection
#INFO	creator=Richard J.	    First author or institution
#INFO	cites=bibcode:2021A&A...646A..83R	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2021	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/646/A83	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36460083	    Dataset identifier that can be used for citation
#INFO	publication_date=2022-12-31	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_646_A83_mc416s:
#Name: J/A+A/646/A83/mc416s
#Title: Spectroscopic catalog for MACS J0416.1-2403 (South pointing)
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	Iden	(I5)	Identification number within the cluster (iden)	[ucd=meta.id]
#Column	Idfrom	(A7)	Object category, EXTERN, MUSELET or PRIOR (idfrom)	[ucd=meta.code]
#Column	zconf	(I1)	Confidence redshift (zconf)	[ucd=meta.code.qual]
#Column	RAJ2000	(F9.5)	Rigth ascension (J2000) (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination (J2000) (DEC)	[ucd=pos.eq.dec;meta.main]
#Column	z	(F9.6)	Redshift (z)	[ucd=src.redshift;pos.heliocentric]
#Column	mu	(F9.6)	Magnification (MU)	[ucd=phot.flux;arith.ratio]
#Column	e_mu	(F9.6)	Magnification error (MU_ERR)	[ucd=stat.error]
#Column	Mul	(a9)	Multiple image identification (MUL)	[ucd=obs.image]
#Column	AWorld	(F9.6)	? Major axis (A_WORLD)	[ucd=phys.angSize;src]
#Column	BWorld	(F9.6)	? Minor axis (B_WORLD)	[ucd=phys.angSize;src]
#Column	Theta	(F10.6)	? Position angle (THETA_J2000)	[ucd=pos.posAng]
#Column	IsoAImg	(I5)	Iso area image (ISOAREAF_IMAGE)	[ucd=phys.angSize]
#Column	RadKron	(F9.6)	? Kron radius (KRON_RADIUS)	[ucd=phys.size.radius]
#Column	Flags	(I1)	Flags (FLAGS)	[ucd=meta.code.error]
#Column	Threshold	(D12.5)	? Threshold Flux threshold (in ADU/s/pix units of the detection HST image) for the SExtractor detection (THRESHOLD)	[ucd=instr.sensitivity]
#Column	mu-max	(F10.6)	? Maximum surface brightness (MU_MAX)	[ucd=phot.mag.sb]
#Column	ClassStar	(F9.6)	[0/1]? Class star (CLASS_STAR)	[ucd=meta.id;meta.main]
#Column	FWHMImg	(F9.6)	? FWHM image (FWHM_IMAGE)	[ucd=phys.angSize]
#Column	FluxRad	(F10.6)	? Flux radius (FLUX_RADIUS)	[ucd=phys.angSize;src]
#Column	F435WIso	(F10.6)	F435W Iso magnitude (MAG_ISO_HST_F435W)	[ucd=phot.mag;em.opt.B]
#Column	e_F435WIso	(F9.6)	F435W Iso magnitude error (MAGERR_ISO_HST_F435W)	[ucd=stat.error]
#Column	F435WAuto	(F10.6)	F435W auto magnitude (MAG_AUTO_HST_F435W)	[ucd=phot.mag;em.opt.B]
#Column	e_F435WAuto	(F9.6)	F435W auto magnitude error (MAGERR_AUTO_HST_F435W)	[ucd=stat.error]
#Column	F606WIso	(F10.6)	F606W Iso magnitude (MAG_ISO_HST_F606W)	[ucd=phot.mag;em.opt.R]
#Column	e_F606WIso	(F10.6)	[] F606W Iso magnitude error (MAGERR_ISO_HST_F606W)	[ucd=stat.error]
#Column	F606WAuto	(F10.6)	F606W Iso magnitude (MAG_AUTO_HST_F606W)	[ucd=phot.mag;em.opt.R]
#Column	e_F606WAuto	(F10.6)	[] F606W Iso magnitude error (MAGERR_AUTO_HST_F606W)	[ucd=stat.error]
#Column	F814WIso	(F10.6)	F814W Iso magnitude (MAG_ISO_HST_F814W)	[ucd=phot.mag;em.opt.I]
#Column	e_F814WIso	(F10.6)	[] F814W Iso magnitude error (MAGERR_ISO_HST_F814W)	[ucd=stat.error]
#Column	F814WAuto	(F10.6)	F814W auto magnitude (MAG_AUTO_HST_F814W)	[ucd=phot.mag;em.opt.I]
#Column	e_F814WAuto	(F10.6)	[] F814W auto magnitude error (MAGERR_AUTO_HST_F814W)	[ucd=stat.error]
#Column	F105WIso	(F10.6)	F105W Iso magnitude (MAG_ISO_HST_F105W)	[ucd=phot.mag;em.IR.J]
#Column	e_F105WIso	(F10.6)	[] F105W Iso magnitude error (MAGERR_ISO_HST_F105W)	[ucd=stat.error]
#Column	F105WAuto	(F10.6)	F105W auto magnitude (MAG_AUTO_HST_F105W)	[ucd=phot.mag;em.IR.J]
#Column	e_F105WAuto	(F10.6)	[] F105W auto magnitude error (MAGERR_AUTO_HST_F105W)	[ucd=stat.error]
#Column	F125WIso	(F10.6)	F125W Iso magnitude (MAG_ISO_HST_F125W)	[ucd=phot.mag;em.IR.J]
#Column	e_F125WIso	(F9.6)	F125W Iso magnitude error (MAGERR_ISO_HST_F125W)	[ucd=stat.error]
#Column	F125WAuto	(F10.6)	F125W auto magnitude (MAG_AUTO_HST_F125W)	[ucd=phot.mag;em.IR.J]
#Column	e_F125WAuto	(F9.6)	F125W auto magnitude error (MAGERR_AUTO_HST_F125W)	[ucd=stat.error]
#Column	F140WIso	(F10.6)	F140W Iso magnitude (MAG_ISO_HST_F140W)	[ucd=phot.mag;em.IR.H]
#Column	e_F140WIso	(F9.6)	F140W Iso magnitude error (MAGERR_ISO_HST_F140W)	[ucd=stat.error]
#Column	F140WAuto	(F10.6)	F140W auto magnitude (MAG_AUTO_HST_F140W)	[ucd=phot.mag;em.IR.H]
#Column	e_F140WAuto	(F9.6)	F140W auto magnitude error (MAGERR_AUTO_HST_F140W)	[ucd=stat.error]
#Column	F160WIso	(F10.6)	F160W Iso magnitude (MAG_ISO_HST_F160W)	[ucd=phot.mag;em.UV.100-200nm]
#Column	e_F160WIso	(F9.6)	[] F160W Iso magnitude error (MAGERR_ISO_HST_F160W)	[ucd=stat.error]
#Column	F160WAuto	(F10.6)	F160W auto magnitude (MAG_AUTO_HST_F160W)	[ucd=phot.mag;em.UV.100-200nm]
#Column	e_F160WAuto	(F9.6)	[] F160W auto magnitude error (MAGERR_AUTO_HST_F160W)	[ucd=stat.error]
#Column	zforbid	(F9.6)	Forbidden line redshift (zforbid)	[ucd=src.redshift;pos.heliocentric]
#Column	e_zforbid	(F9.6)	Forbidden line redshift error (zforbid_err)	[ucd=stat.error]
#Column	zbalmer	(F9.6)	Balmer line redshift (zbalmer)	[ucd=src.redshift;pos.heliocentric]
#Column	e_zbalmer	(F9.6)	Balmer line redshift error (zbalmer_err)	[ucd=stat.error]
#Column	zlya	(F9.6)	Ly{alpha} redshift (zlya)	[ucd=src.redshift]
#Column	e_zlya	(F9.6)	Ly{alpha} redshift error (zlya_err)	[ucd=stat.error]
#Column	zabs	(F9.6)	Absorption redshift (zabs)	[ucd=src.redshift]
#Column	e_zabs	(F9.6)	Absorption redshift error (zabs_err)	[ucd=stat.error]
#Column	SimbadName	(A25)	Simbad column added by the CDS	[ucd=meta.id]
recno	Iden	Idfrom	zconf	RAJ2000	DEJ2000	z	mu	e_mu	Mul	AWorld	BWorld	Theta	IsoAImg	RadKron	Flags	Threshold	mu-max	ClassStar	FWHMImg	FluxRad	F435WIso	e_F435WIso	F435WAuto	e_F435WAuto	F606WIso	e_F606WIso	F606WAuto	e_F606WAuto	F814WIso	e_F814WIso	F814WAuto	e_F814WAuto	F105WIso	e_F105WIso	F105WAuto	e_F105WAuto	F125WIso	e_F125WIso	F125WAuto	e_F125WAuto	F140WIso	e_F140WIso	F140WAuto	e_F140WAuto	F160WIso	e_F160WIso	F160WAuto	e_F160WAuto	zforbid	e_zforbid	zbalmer	e_zbalmer	zlya	e_zlya	zabs	e_zabs	SimbadName
      40	 4603	PRIOR  	3	064.02504	-24.08595	 0.390200	 1.000000	 0.000000	         	 0.000070	 0.000038	-70.139427	  422	 3.500000	1	 5.53720e-04	 -6.311163	 0.030643	 6.915997	  3.363061	 25.728973	 0.013247	 25.771202	 0.012961	 24.078320	  0.001326	 24.091650	  0.001263	 23.144987	  0.000945	 23.155880	  0.000898	 22.751377	  0.000489	 22.764742	  0.000466	 22.563688	 0.000427	 22.577175	 0.000407	 22.460255	 0.000316	 22.474035	 0.000301	 22.369734	 0.000464	 22.382769	 0.000442	 0.390324	 0.000622	 0.390470	 0.000120	 0.000000	 0.000000	 0.389947	 0.000078	[RCL2021] MACS0416S  4603
      41	 4650	PRIOR  	1	064.01990	-24.08587	 0.720086	 1.642124	 0.009143	         	 0.000058	 0.000053	 20.710281	  294	 3.500000	0	 5.54640e-04	 -3.895907	 0.028542	 6.250393	  3.752531	 27.704935	 0.068549	 27.691639	 0.081278	 26.029898	  0.006708	 25.973637	  0.007645	 25.151123	  0.005029	 25.064228	  0.005572	 24.772892	  0.002642	 24.659826	  0.002857	 24.633856	 0.002408	 24.521839	 0.002607	 24.550840	 0.001818	 24.448637	 0.001986	 24.506737	 0.002782	 24.393309	 0.003008	 0.720373	 0.000313	 0.719996	 0.000845	 0.000000	 0.000000	 0.720281	 0.000255	[RCL2021] MACS0416S  4650
      42	 4665	PRIOR  	2	064.03159	-24.08576	 1.962000	 3.801530	 0.092350	16.3     	 0.000063	 0.000035	 72.535744	  277	 3.500000	0	 5.58352e-04	 -5.580520	 0.028737	 6.035844	  2.950530	 25.191853	 0.006613	 25.189241	 0.006961	 24.770178	  0.002053	 24.751621	  0.002129	 24.416321	  0.002496	 24.391825	  0.002575	 24.146729	  0.001449	 24.114304	  0.001484	 23.821402	 0.001113	 23.782892	 0.001133	 23.681902	 0.000797	 23.648584	 0.000816	 23.591288	 0.001169	 23.553118	 0.001191	 1.961670	 0.000425	 0.000000	 0.000000	 0.000000	 0.000000	 1.962716	 0.000089	[RCL2021] MACS0416S  4665
      43	 4723	PRIOR  	2	064.03356	-24.08549	 0.396800	 1.000000	 0.000000	         	 0.000065	 0.000056	-59.445183	  416	 3.500000	0	 5.60674e-04	 -5.018952	 0.028656	 5.917813	  3.884268	 26.650955	 0.031157	 26.658014	 0.034270	 25.162966	  0.003622	 25.146555	  0.003899	 24.143349	  0.002385	 24.119104	  0.002549	 23.700094	  0.001180	 23.660076	  0.001243	 23.514679	 0.001031	 23.475225	 0.001086	 23.401850	 0.000757	 23.362722	 0.000798	 23.303411	 0.001102	 23.262524	 0.001160	 0.396613	 0.000568	 0.396348	 0.000596	 0.000000	 0.000000	 0.396478	 0.000401	[RCL2021] MACS0416S  4723
      44	 4761	PRIOR  	3	064.02966	-24.08583	 0.392075	 1.000000	 0.000000	         	 0.000074	 0.000040	 28.224777	  560	 3.500000	0	 5.54461e-04	 -7.528691	 0.130931	 7.389165	  3.442212	 24.183969	 0.003680	 24.208237	 0.003254	 22.500111	  0.000357	 22.523394	  0.000316	 21.549500	  0.000251	 21.575567	  0.000222	 21.096729	  0.000123	 21.127134	  0.000109	 20.856747	 0.000102	 20.887997	 0.000091	 20.731686	 0.000074	 20.763887	 0.000066	 20.619339	 0.000107	 20.652096	 0.000095	 0.392815	 0.000172	 0.392263	 0.000018	 0.000000	 0.000000	 0.391820	 0.000017	[RCL2021] MACS0416S  4761
      45	 4861	PRIOR  	3	064.03544	-24.08468	 4.119755	 2.746108	 0.053574	48.1     	 0.000081	 0.000027	 73.991859	  160	 3.500000	2	 5.63667e-04	 -3.462406	 0.027426	13.851559	  3.691586	 29.499201	 0.266818	-29.650635	99.000000	 -2.000000	 -2.000000	 -2.000000	 -2.000000	 26.136559	  0.009293	 26.107563	  0.012414	 26.221905	  0.007481	 26.116869	  0.009317	 26.438061	 0.009459	 26.452213	 0.013148	 26.466042	 0.007911	 26.482307	 0.011017	 26.503256	 0.013047	 26.525599	 0.018272	 4.118924	 0.000262	 0.000000	 0.000000	 4.122917	 0.000270	 4.118012	 0.002968	[RCL2021] MACS0416S  4861
      46	 4863	PRIOR  	2	064.02734	-24.08443	 0.112600	 1.000000	 0.000000	         	 0.000038	 0.000021	 80.834557	   40	 3.500000	2	 5.56343e-04	 -1.731059	 0.036563	 5.720393	  2.078848	 28.581924	 0.056369	 28.160526	 0.063570	 28.065800	  0.016039	 27.198933	  0.012001	 27.356997	  0.014062	 -2.000000	 -2.000000	 27.078979	  0.008101	 -2.000000	 -2.000000	 27.013039	 0.007899	 25.982065	 0.005081	 26.840702	 0.005493	 25.844633	 0.003649	 26.722845	 0.007854	 25.727209	 0.005219	 0.112519	 0.000028	 0.112500	 0.000024	 0.000000	 0.000000	 0.112694	 0.000415	[RCL2021] MACS0416S  4863
      47	 4867	PRIOR  	3	064.03601	-24.08564	 0.355500	 1.000000	 0.000000	         	 0.000112	 0.000036	  4.294388	  256	 3.500000	2	 5.65151e-04	 -4.861384	 0.029371	 4.119670	  2.701635	 25.994007	 0.013429	 25.937088	 0.018806	 25.369287	  0.003457	 25.327431	  0.004909	 24.883648	  0.003723	 24.840221	  0.005279	 24.828766	  0.002634	 24.741327	  0.003586	 24.788939	 0.002631	 24.681353	 0.003516	 24.782343	 0.002131	 24.695272	 0.002903	 24.749945	 0.003297	 24.629372	 0.004354	 0.355390	 0.000006	 0.355379	 0.000008	 0.000000	 0.000000	 0.355302	 0.000338	[RCL2021] MACS0416S  4867
      48	 4904	PRIOR  	3	064.02881	-24.08426	 0.112800	 1.000000	 0.000000	         	 0.000020	 0.000014	-81.971809	   19	 3.500000	0	 5.59553e-04	 -2.305664	 0.826609	 3.042837	  1.035863	 28.465380	 0.035070	 27.866592	 0.029682	 27.498703	  0.006590	 26.773180	  0.004963	 -2.000000	 -2.000000	 -2.000000	 -2.000000	 -2.000000	 -2.000000	 -2.000000	 -2.000000	 26.066124	 0.002287	 25.258173	 0.001597	 25.920053	 0.001630	 25.111443	 0.001137	 25.793854	 0.002312	 24.983784	 0.001611	 0.112637	 0.000008	 0.112641	 0.000010	 0.000000	 0.000000	 0.112779	 0.000168	[RCL2021] MACS0416S  4904
      49	 4947	PRIOR  	2	064.02834	-24.08455	 1.962000	 7.408052	 0.499482	16.2     	 0.000049	 0.000028	-45.578793	  148	 3.500000	0	 5.56526e-04	 -5.656794	 0.249611	 5.508130	  2.491096	 24.971340	 0.003934	 24.813721	 0.003820	 24.201706	  0.000886	 24.002031	  0.000828	 23.684980	  0.000927	 23.460369	  0.000847	 23.317715	  0.000492	 23.083424	  0.000445	 23.020105	 0.000388	 22.791344	 0.000353	 22.899912	 0.000283	 22.672436	 0.000258	 22.803453	 0.000412	 22.572897	 0.000374	 1.962323	 0.000699	 0.000000	 0.000000	 0.000000	 0.000000	 1.962357	 0.000075	[RCL2021] MACS0416S  4947
      50	 4965	PRIOR  	3	064.03202	-24.08423	 5.973000	11.447808	 0.730341	85.2     	 0.000033	 0.000023	-57.433899	   48	 3.500000	2	 5.60544e-04	 -2.008356	 0.015265	 5.784552	  2.219936	-29.622414	99.000000	-29.622414	99.000000	 29.287979	  0.054549	 28.894306	  0.056432	 27.942612	  0.026610	 27.303301	  0.021955	 27.375153	  0.011742	 26.786589	  0.010151	 27.234915	 0.010692	 26.585876	 0.008743	 27.103834	 0.007723	 26.473738	 0.006426	 27.058357	 0.011804	 26.415302	 0.009705	 0.000000	 0.000000	 0.000000	 0.000000	 5.975010	 0.000724	 5.972275	 0.003450	[RCL2021] MACS0416S  4965
      51	 5019	PRIOR  	3	064.02221	-24.08527	 0.400600	 1.000000	 0.000000	         	 0.000065	 0.000064	  0.831917	  949	 3.500000	0	 5.51411e-04	 -7.504586	 0.033467	 4.327355	  3.227805	 24.935225	 0.009514	 25.033030	 0.008110	 23.100718	  0.000804	 23.161877	  0.000662	 22.089561	  0.000533	 22.151028	  0.000440	 21.643696	  0.000263	 21.716036	  0.000219	 21.414059	 0.000221	 21.488335	 0.000184	 21.294733	 0.000161	 21.367800	 0.000134	 21.187344	 0.000233	 21.260403	 0.000194	 0.400419	 0.000042	 0.400862	 0.000056	 0.000000	 0.000000	 0.400251	 0.000047	[RCL2021] MACS0416S  5019
      52	 5061	PRIOR  	3	064.01783	-24.08379	 3.328700	 2.593676	 0.036873	         	 0.000029	 0.000019	 88.478813	   27	 3.500000	3	 5.57284e-04	 -3.131707	 0.111264	 5.164421	  2.141100	 28.303019	 0.035870	 27.733620	 0.028645	 27.279915	  0.006399	 26.793011	  0.005513	 27.222654	  0.010223	 26.729307	  0.008756	 27.296282	  0.008141	 26.825647	  0.007121	 27.265896	 0.008203	 26.797119	 0.007187	 27.311642	 0.006973	 26.818024	 0.005971	 27.180380	 0.009848	 26.691565	 0.008470	 3.329074	 0.000212	 0.000000	 0.000000	 3.330660	 0.000033	 3.328497	 0.001148	[RCL2021] MACS0416S  5061
      53	 5114	PRIOR  	3	064.01782	-24.08373	 3.328700	 2.585961	 0.036820	         	 0.000023	 0.000016	 -4.118614	   19	 3.500000	3	 5.58521e-04	 -3.680630	 0.873450	 3.621587	  1.553062	 28.515703	 0.036738	 28.246010	 0.030848	 27.523933	  0.006745	 27.295378	  0.005883	 27.195541	  0.008395	 26.966610	  0.007319	 27.225965	  0.006425	 27.044592	  0.005852	 27.131824	 0.006105	 26.942171	 0.005518	 27.140965	 0.005018	 26.958965	 0.004567	 27.033384	 0.007242	 26.853498	 0.006605	 3.329122	 0.000191	 0.000000	 0.000000	 3.330660	 0.000031	 3.328682	 0.001781	[RCL2021] MACS0416S  5114
      54	 5135	PRIOR  	2	064.03149	-24.08379	 0.385700	 1.000000	 0.000000	         	 0.000068	 0.000026	-84.619705	  143	 3.500000	0	 5.59170e-04	 -3.481164	 0.027825	10.724035	  3.318173	 27.311049	 0.033392	 27.284313	 0.042346	 26.102764	  0.005023	 25.938726	  0.005613	 25.446733	  0.004623	 25.192183	  0.004753	 25.214645	  0.002778	 24.889978	  0.002678	 25.042227	 0.002456	 24.681519	 0.002290	 24.954359	 0.001846	 24.581123	 0.001701	 24.882284	 0.002753	 24.492178	 0.002498	 0.385449	 0.000111	 0.385654	 0.000338	 0.000000	 0.000000	 0.385684	 0.000698	[RCL2021] MACS0416S  5135
      55	 5140	PRIOR  	1	064.02573	-24.08432	 0.268400	 1.000000	 0.000000	         	 0.000056	 0.000048	 16.864014	  299	 3.500000	2	 5.56019e-04	 -4.402772	 0.028598	 5.683928	  3.413313	 27.570127	 0.060880	 27.481192	 0.062289	 25.801756	  0.005467	 25.764977	  0.005868	 24.817757	  0.003720	 24.776197	  0.003976	 24.449404	  0.001972	 24.400099	  0.002092	 24.286478	 0.001758	 24.235004	 0.001862	 24.171204	 0.001289	 24.119205	 0.001364	 24.107231	 0.001936	 24.049522	 0.002039	 0.268480	 0.000274	 0.268520	 0.000192	 0.000000	 0.000000	 0.268449	 0.000594	[RCL2021] MACS0416S  5140
      56	 5141	PRIOR  	1	064.02611	-24.08425	 2.219900	21.088882	 2.610258	18.1     	 0.000093	 0.000024	-50.468315	  178	 3.500000	3	 5.55012e-04	 -3.507105	 0.028044	 9.783240	  3.463369	 26.541058	 0.018195	 26.497671	 0.022960	 26.288820	  0.006602	 26.187180	  0.007895	 26.253216	  0.010760	 26.167908	  0.013064	 26.203730	  0.007650	 26.030010	  0.008562	 26.043621	 0.006840	 25.901587	 0.007882	 26.026705	 0.005489	 25.814306	 0.005928	 25.585175	 0.005825	 25.400192	 0.006451	 2.220546	 0.001620	 0.000000	 0.000000	 0.000000	 0.000000	 2.220105	 0.000763	[RCL2021] MACS0416S  5141
      57	 5151	PRIOR  	2	064.02448	-24.08480	 0.403800	 1.000000	 0.000000	         	 0.000082	 0.000039	-16.198639	  405	 3.500000	0	 5.52839e-04	 -5.198731	 0.029260	 7.554043	  3.699335	 25.854885	 0.014557	 25.844301	 0.015195	 24.504488	  0.001921	 24.488951	  0.001996	 23.817799	  0.001719	 23.799202	  0.001781	 23.586016	  0.001033	 23.557436	  0.001061	 23.477257	 0.000969	 23.445601	 0.000992	 23.417871	 0.000747	 23.387585	 0.000766	 23.365026	 0.001135	 23.334078	 0.001162	 0.403520	 0.000566	 0.403452	 0.000279	 0.000000	 0.000000	 0.404426	 0.000104	[RCL2021] MACS0416S  5151
      58	 5163	PRIOR  	3	064.02308	-24.08483	 0.198900	 1.000000	 0.000000	         	 0.000123	 0.000050	-80.273811	 1075	 3.500000	3	 5.49685e-04	 -7.315099	 0.070815	12.381186	  5.097713	 22.295048	 0.000890	 22.328503	 0.000818	 21.532225	  0.000202	 21.559212	  0.000184	 21.158808	  0.000241	 21.187031	  0.000220	 21.023659	  0.000158	 21.056700	  0.000145	 20.927099	 0.000150	 20.961695	 0.000138	 20.877478	 0.000117	 20.912756	 0.000108	 20.818039	 0.000176	 20.854378	 0.000163	 0.198753	 0.000001	 0.198761	 0.000001	 0.000000	 0.000000	 0.198857	 0.000017	[RCL2021] MACS0416S  5163
      59	 5165	PRIOR  	2	064.03083	-24.08371	 5.973000	14.537196	 0.781276	85.1     	 0.000029	 0.000025	-37.890255	   45	 3.500000	0	 5.60803e-04	 -2.046160	 0.012025	 4.473670	  1.996753	-29.580013	99.000000	 29.017006	 0.135217	 27.824972	  0.013796	 -2.000000	 -2.000000	 -2.000000	 -2.000000	 -2.000000	 -2.000000	 -2.000000	 -2.000000	 -2.000000	 -2.000000	 25.694687	 0.002518	 24.863062	 0.001752	 25.572201	 0.001834	 24.731495	 0.001265	 25.447887	 0.002606	 24.600424	 0.001787	 0.000000	 0.000000	 0.000000	 0.000000	 5.974435	 0.000126	 5.973664	 0.003027	[RCL2021] MACS0416S  5165
      60	 5175	PRIOR  	3	064.03747	-24.08366	 3.491591	 2.477885	 0.039495	35.1     	 0.000026	 0.000023	 77.502014	   50	 3.500000	3	 5.67584e-04	 -3.960037	 0.799277	 2.908006	  1.659741	 28.005857	 0.038005	 27.954889	 0.047454	 26.725637	  0.005350	 26.661472	  0.006599	 26.701658	  0.008814	 26.668808	  0.011190	 26.920019	  0.008020	 26.831984	  0.009678	 26.906778	 0.008210	 26.825537	 0.009969	 26.947395	 0.006946	 26.797703	 0.007919	 26.937668	 0.010971	 26.816738	 0.012843	 3.491690	 0.000134	 0.000000	 0.000000	 3.493995	 0.000032	 3.491679	 0.002690	[RCL2021] MACS0416S  5175
      61	 5181	PRIOR  	1	064.03450	-24.08368	 4.023800	 3.847207	 0.104762	78.2     	 0.000034	 0.000020	-15.866020	   44	 3.500000	0	 5.61767e-04	 -2.178674	 0.010354	 5.511403	  2.105885	 28.880899	 0.078710	 28.331032	 0.070118	 28.420868	  0.023584	 28.590693	  0.040765	 28.824705	  0.057617	 29.228661	  0.123560	 28.841776	  0.043556	 28.464760	  0.045498	-29.427164	99.000000	-29.427164	99.000000	-29.353176	99.000000	-29.353176	99.000000	-29.288357	99.000000	-29.288357	99.000000	 4.024657	 0.000315	 0.000000	 0.000000	 4.024007	 0.004215	 4.024242	 0.002598	[RCL2021] MACS0416S  5181
      62	 5186	PRIOR  	2	064.03567	-24.08359	 3.291000	 2.985181	 0.062820	56.1     	 0.000027	 0.000021	-69.145882	   42	 3.500000	0	 5.62105e-04	 -2.653009	 0.063030	 3.425023	  1.648547	 28.932985	 0.080692	 29.137705	 0.135323	 28.341143	  0.021414	 28.243956	  0.027194	 28.450935	  0.039903	 28.490084	  0.057454	 28.505732	  0.031232	 -2.000000	 -2.000000	 29.379517	 0.072369	-29.691133	99.000000	-29.636635	99.000000	-29.636635	99.000000	-29.579748	99.000000	-29.579748	99.000000	 3.290875	 0.001168	 0.000000	 0.000000	 3.294003	 0.001830	 3.290199	 0.002072	[RCL2021] MACS0416S  5186
      63	 5196	PRIOR  	3	064.02078	-24.08455	 0.398200	 1.000000	 0.000000	         	 0.000080	 0.000061	-80.170715	  921	 3.500000	0	 5.52830e-04	 -6.233948	 0.028841	 5.185303	  3.725101	 25.509619	 0.015968	 25.573278	 0.014428	 23.760561	  0.001460	 23.826094	  0.001321	 22.847641	  0.001060	 22.907190	  0.000954	 22.460052	  0.000552	 22.527172	  0.000501	 22.265594	 0.000478	 22.331921	 0.000433	 22.170483	 0.000357	 22.235973	 0.000323	 22.084970	 0.000526	 22.149595	 0.000476	 0.398277	 0.000408	 0.398612	 0.000137	 0.000000	 0.000000	 0.397815	 0.000068	[RCL2021] MACS0416S  5196
      64	 5198	PRIOR  	1	064.03242	-24.08375	 1.801000	 5.367469	 0.167093	31.3     	 0.000052	 0.000029	-68.253883	  161	 3.500000	0	 5.66505e-04	 -4.519380	 0.032817	 4.390314	  2.383634	 26.167933	 0.012775	 26.136036	 0.014282	 26.088421	  0.005434	 26.076622	  0.006189	 25.870274	  0.007487	 25.825706	  0.008273	 25.507181	  0.003988	 25.421204	  0.004241	 25.152727	 0.002981	 25.053989	 0.003134	 24.992064	 0.002095	 24.885937	 0.002188	 24.911638	 0.003101	 24.801167	 0.003225	 1.800966	 0.000726	 0.000000	 0.000000	 0.000000	 0.000000	 1.801431	 0.001413	[RCL2021] MACS0416S  5198
      65	 5219	PRIOR  	3	064.02849	-24.08420	 0.398600	 1.000000	 0.000000	         	 0.000049	 0.000048	-68.658081	  355	 3.500000	0	 5.57430e-04	 -6.484632	 0.033815	 4.834310	  2.947620	 25.443813	 0.009386	 25.536921	 0.009783	 23.836250	  0.000977	 23.879663	  0.000973	 22.809250	  0.000639	 22.842724	  0.000631	 22.324133	  0.000304	 22.352379	  0.000299	 22.067291	 0.000249	 22.095106	 0.000244	 21.927084	 0.000178	 21.954664	 0.000175	 21.805397	 0.000254	 21.833954	 0.000249	 0.398791	 0.000929	 0.398437	 0.000030	 0.000000	 0.000000	 0.398482	 0.000060	[RCL2021] MACS0416S  5219
      66	 5277	PRIOR  	1	064.03670	-24.08388	 2.231000	 2.356011	 0.036638	10.3     	 0.000048	 0.000033	 -0.687294	  172	 3.500000	0	 5.64893e-04	 -4.385310	 0.033707	 5.991098	  2.614619	 25.804123	 0.009217	 25.784880	 0.010235	 25.622437	  0.003569	 25.599812	  0.003951	 25.556393	  0.005656	 25.558199	  0.006404	 25.612566	  0.004432	 25.578957	  0.004857	 25.272551	 0.003358	 25.255594	 0.003737	 25.053141	 0.002236	 25.015060	 0.002440	 24.917116	 0.003144	 24.877131	 0.003425	 2.230733	 0.001237	 0.000000	 0.000000	 0.000000	 0.000000	 2.231620	 0.001969	[RCL2021] MACS0416S  5277
