#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:13:22 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:13:22	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A+A/607/A30/m1149clz&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36070030
#Name: J/A+A/607/A30
#Title: ASTRODEEP Frontier Fields Catalogues (Di Criscienzo+, 2017)
#INFO	ivoid=ivo://cds.vizier/j/a+a/607/a30	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/607/a30	    IVOID of underlying data collection
#INFO	creator=Di Criscienzo M.	    First author or institution
#INFO	cites=bibcode:2017A&A...607A..30D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2017	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/607/A30	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier/bc-jz/lda	    Dataset identifier that can be used for citation
#INFO	publication_date=2026-03-17	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_607_A30_m1149clz:
#Name: J/A+A/607/A30/m1149clz
#Title: Multi wavelength catalog and photometric redshift information of the MACSJ-1149 cluster
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	ID	(I6)	Identification number input photometric catalog (ID)	[ucd=meta.id;meta.main]
#Column	zbest	(F20.17)	? Reference (median) photo-z value except when a match with a publicly available high-quality spectroscopic source is found within 1 arcsec (ZBEST)	[ucd=src.redshift.phot]
#Column	e_zbest	(D12.5)	? Median photometric redshift uncertainty range (equal to = for spectroscopic sources) (ZBEST_SIQR)	[ucd=stat.error]
#Column	magnif	(F14.11)	? Median magnification (cluster fields), or magnification from the Merten model (parallel fields) (MAGNIF)	[ucd=phot.flux;arith.ratio]
#Column	f_zbest	(F4.1)	[0/1]? the value is set =1 for sources with spectroscopic redshift, =0 otherwise (ZSPECFLAG)	[ucd=meta.code]
#Column	chi2	(D13.6)	chi^2^ of the SED fitting with stellar only templates at redshift fixed to ZBEST (chi2)	[ucd=stat.fit.chi2;stat.fit]
#Column	Mstar	(D12.5)	Stellar mass (assuming Salpeter IMF) and relevant uncertainty range. (MSTAR)	[ucd=stat.error;phys.mass]
#Column	e_Mstar	(D13.6)	Lower uncertainty on Mstar (MASTAR_MIN)	[ucd=stat.error]
#Column	E_Mstar	(D12.5)	Upper uncertainty on Mstar (MSTAR_MAX)	[ucd=stat.error;stat.max]
#Column	SFR	(D12.5)	Star-formation rate (SFR)	[ucd=phys.SFR]
#Column	e_SFR	(D12.5)	Lower uncertainty on SFR (SFR_MIN)	[ucd=stat.error;phys.SFR]
#Column	E_SFR	(D12.5)	Upper uncertainty on SFRX (SFR_MA)	[ucd=stat.error;stat.max]
#Column	chi2Neb	(D13.6)	chi^2^ of the SED fitting with stellar plus nebular models at redshift fixed to ZBEST (chi2_NEB)	[ucd=stat.fit.chi2;stat.fit]
#Column	MstarNeb	(D12.5)	Stellar mass estimated from stellar plus nebular fits. (MASTAR_NEB)	[ucd=phys.mass]
#Column	e_MstarNeb	(D12.5)	Lower uncertainty on MstarNeb (MASS_MIN_NEB)	[ucd=stat.error]
#Column	E_MstarNeb	(D12.5)	Upper uncertainty on MstarNeb (MASS_MAX_NEB)	[ucd=stat.error;stat.max]
#Column	SFRNeb	(D12.5)	star-formation rate estimated from the stellar plus nebular fits (SFR_NEB)	[ucd=phys.SFR]
#Column	e_SFRNeb	(D12.5)	Lower uncertainty on SFRNbeb (SFR_MIN_NEB)	[ucd=stat.error]
#Column	E_SFRNeb	(D12.5)	Upper uncertainty on SFRNbeb (SFR_MAX_NEB)	[ucd=stat.error;stat.max]
#Column	relFlag	(F14.11)	[0/1]? This flag is meant to provide a combined indication of the robustness of photometric and photo-z estimates (RELFLAG) (1)	[ucd=meta.code]
recno	ID	zbest	e_zbest	magnif	f_zbest	chi2	Mstar	e_Mstar	E_Mstar	SFR	e_SFR	E_SFR	chi2Neb	MstarNeb	e_MstarNeb	E_MstarNeb	SFRNeb	e_SFRNeb	E_SFRNeb	relFlag
     307	   307	 0.46000000000000002	 2.11050e-01	 1.00000000000	 0.0	 1.253500e+00	 1.04200e-01	 3.080000e-02	 1.72000e-01	 1.50500e-01	 4.76500e-02	 6.23900e+00	 1.351300e+00	 1.27900e-01	 3.08000e-02	 1.72000e-01	 1.17900e-01	 4.76500e-02	 6.23900e+00	 0.00000000000
     308	   308	 4.02364899999999981	 1.85450e+00	 1.95846200000	 0.0	 1.076900e+00	 3.73800e+00	 2.670000e+00	 5.79200e+00	 3.55400e+01	 2.68300e+01	 3.19100e+02	 9.684100e-01	 2.31200e+00	 2.67000e+00	 5.79200e+00	 3.63600e+01	 2.68300e+01	 3.19100e+02	 0.00000000000
     309	   309	 0.93374999999999997	 2.00000e-02	 1.36704900000	 0.0	 1.069400e+00	 1.80200e+00	 1.107000e+00	 2.14500e+00	 3.86000e+00	 9.26100e-01	 6.28600e+00	 1.520700e+00	 1.25400e+00	 1.10700e+00	 2.14500e+00	 5.51100e+00	 9.26100e-01	 6.28600e+00	 0.00000000000
     310	   310	 3.33499999999999996	 7.10000e-02	 1.31058600000	 0.0	 1.272700e-01	 2.96800e+00	 4.620000e-02	 8.32500e+00	 1.21700e+00	 3.94900e-02	 6.82400e+01	 1.338400e-01	 2.44900e+00	 4.62000e-02	 8.32500e+00	 1.20100e+00	 3.94900e-02	 6.82400e+01	 0.00000000000
     311	   311	 2.62300000000000022	 3.47000e-02	 1.41957600000	 0.0	 2.508400e-01	 5.65500e-01	 2.384000e-01	 3.17600e+00	 8.21200e-01	 3.62700e-01	 5.60000e+00	 3.786700e-01	 5.02000e-01	 2.38400e-01	 3.17600e+00	 5.91300e-01	 3.62700e-01	 5.60000e+00	 1.00000000000
     312	   312	 3.14899899999999988	 1.40000e-01	 1.72454500000	 0.0	 4.109000e-01	 2.39700e+00	 1.798000e-01	 6.56400e+00	 2.24100e+00	 1.17100e-02	 1.41000e+02	 4.003800e-01	 2.14100e+00	 1.79800e-01	 6.56400e+00	 2.34500e+00	 1.17100e-02	 1.41000e+02	 0.00000000000
     313	   313	 2.40499999999999980	 3.19000e-01	 1.77636500000	 0.0	 1.179600e+00	 6.94100e+00	 5.950000e+00	 8.61700e+00	 1.22100e+01	 1.15300e+01	 1.53300e+01	 2.082500e+00	 5.61600e+00	 5.95000e+00	 8.61700e+00	 1.19100e+01	 1.15300e+01	 1.53300e+01	 0.00000000000
     314	   314	 0.72299999999999998	 1.45000e-02	 1.18633300000	 0.0	 6.639300e-01	 5.08200e-01	 1.596000e-01	 1.16900e+00	 2.07400e-01	 2.27000e-02	 1.14200e+01	 5.179800e-01	 4.68100e-02	 1.59600e-01	 1.16900e+00	 3.86500e+00	 2.27000e-02	 1.14200e+01	 0.00000000000
     315	   315	 0.01000000000000000	 5.55000e-01	 1.00000000000	 0.0	 1.000000e+30	 0.00000e+00	 2.070000e-04	 9.64000e-02	 0.00000e+00	 0.00000e+00	 3.38900e-02	 1.000000e+30	 0.00000e+00	 2.07000e-04	 9.64000e-02	 0.00000e+00	 0.00000e+00	 3.38900e-02	 0.00000000000
     316	   316	 0.45930001139640808	 0.00000e+00	 1.00000000000	 1.0	 5.090500e+00	 3.37900e-01	 1.936000e-01	 3.72800e-01	 3.55100e-01	 2.86700e-01	 7.20800e-01	 2.034200e+00	 1.12800e-01	 9.33100e-02	 1.24000e-01	 1.56500e+00	 1.38000e+00	 1.62000e+00	 0.00000000000
     317	   317	 1.01499999999999990	 2.28000e-01	 1.37692100000	 0.0	 5.754500e-01	 2.42400e-01	 2.981000e-02	 4.82900e-01	 1.79500e-01	 5.16300e-02	 9.53500e+00	 6.633500e-01	 2.37900e-01	 2.98100e-02	 4.82900e-01	 9.95400e-02	 5.16300e-02	 9.53500e+00	 0.00000000000
     318	   318	 2.66499899999999990	 7.55000e-01	 1.43174400000	 0.0	 1.223700e-01	 3.25200e-01	 2.195000e-02	 3.50600e+00	 3.08900e-01	 3.02400e-04	 5.85700e+01	 1.296800e-01	 3.04200e-01	 2.19500e-02	 3.50600e+00	 2.88900e-01	 3.02400e-04	 5.85700e+01	 1.00000000000
     319	   319	 1.14010000228881836	 0.00000e+00	 1.36399100000	 1.0	 1.647400e+00	 2.01300e+01	 1.912000e+01	 2.07900e+01	 7.72600e+00	 7.87500e+00	 1.24800e+01	 1.582700e+00	 2.42600e+01	 1.89400e+01	 2.88500e+01	 8.13300e+00	 4.62500e+00	 1.23400e+01	 0.00000000000
     320	   320	 0.56999999999999995	 1.68500e-02	 1.03003400000	 0.0	 7.535300e-01	 1.09500e+01	 7.221000e+00	 1.36300e+01	 8.13800e-02	 3.54300e-02	 1.09600e+00	 7.554800e-01	 8.87200e+00	 7.22100e+00	 1.36300e+01	 3.98500e-02	 3.54300e-02	 1.09600e+00	 0.00000000000
     321	   321	 0.53290000000000004	 2.05000e-02	 1.00000000000	 0.0	 1.957900e+00	 3.77100e+00	 2.289000e+00	 4.47100e+00	 1.27600e-01	 4.08900e-02	 2.71500e-01	 1.875100e+00	 4.09900e+00	 2.28900e+00	 4.47100e+00	 8.38800e-02	 4.08900e-02	 2.71500e-01	 0.00000000000
     322	   322	 1.59899999999999998	 5.00000e-03	 1.20756800000	 0.0	 8.301000e-01	 2.65900e+00	 1.147000e+00	 3.52700e+00	 2.23100e+00	 7.12000e-01	 4.78100e+00	 4.565600e-01	 2.46700e+00	 1.14700e+00	 3.52700e+00	 2.18500e+00	 7.12000e-01	 4.78100e+00	 0.00000000000
     323	   323	 2.46950000000000003	 3.10000e-03	 1.41135800000	 0.0	 8.119700e-01	 5.84600e-01	 2.855000e-01	 1.09800e+00	 3.36600e-01	 2.00000e-01	 1.54900e+00	 8.953600e-01	 5.52700e-01	 2.85500e-01	 1.09800e+00	 3.18200e-01	 2.00000e-01	 1.54900e+00	 1.00000000000
     324	   324	 0.30499999999999999	 2.65000e-01	 1.00000000000	 0.0	 1.661000e-01	 2.66800e-03	 3.808000e-04	 1.55000e-01	 2.98800e-02	 0.00000e+00	 1.09800e+00	 1.442300e-01	 2.06400e-03	 3.80800e-04	 1.55000e-01	 4.53900e-02	 0.00000e+00	 1.09800e+00	 0.00000000000
     325	   325	 0.55735000000000001	 1.05000e-02	 1.01157000000	 0.0	 2.164700e+00	 1.23100e+00	 1.029000e+00	 2.22400e+00	 8.49300e-03	 1.86400e-03	 1.32900e-01	 1.350400e+00	 1.55700e-01	 1.02900e+00	 2.22400e+00	 5.23100e+00	 1.86400e-03	 1.32900e-01	 0.00000000000
     326	   326	 0.61750000000000005	 8.00000e-03	 1.09024000000	 0.0	 3.517000e-01	 4.28000e-01	 6.904000e-02	 9.72600e-01	 1.10900e-02	 1.98000e-32	 1.00700e+01	 1.585700e-01	 7.38400e-02	 6.90400e-02	 9.72600e-01	 1.28200e+00	 1.98000e-32	 1.00700e+01	 0.00000000000
     327	   327	 1.45500000000000007	 4.57200e-01	 1.36744000000	 0.0	 3.922800e-01	 3.04000e-01	 1.029000e-01	 2.66500e+00	 8.01400e+00	 7.80700e-02	 4.33700e+01	 4.670100e-01	 1.04500e+00	 1.02900e-01	 2.66500e+00	 6.10900e-01	 7.80700e-02	 4.33700e+01	 0.00000000000
     328	   328	 0.87450000000000006	 9.11500e-02	 1.16726300000	 0.0	 2.663600e-01	 1.40900e-02	 3.609000e-03	 2.45200e-01	 3.85200e-01	 4.07300e-04	 3.48600e+00	 3.360900e-01	 5.17400e-02	 3.60900e-03	 2.45200e-01	 4.99500e-02	 4.07300e-04	 3.48600e+00	 1.00000000000
     329	   329	 2.25139999999999985	 2.90000e-02	 1.42198500000	 0.0	 1.769100e-01	 5.25000e-02	 8.289000e-03	 3.51300e-01	 3.33300e-01	 1.68000e-01	 3.92500e+00	 3.358100e-01	 2.34200e-02	 8.28900e-03	 3.51300e-01	 3.68300e-01	 1.68000e-01	 3.92500e+00	 1.00000000000
     330	   330	 0.50065000000000004	 9.50000e-03	 1.00000000000	 0.0	 5.921200e-02	 7.77600e-01	 1.173000e-01	 1.49900e+00	 4.56800e-03	 0.00000e+00	 1.60400e+01	 5.338400e-02	 7.72300e-01	 1.17300e-01	 1.49900e+00	 4.53600e-03	 0.00000e+00	 1.60400e+01	 0.00000000000
     331	   331	 0.59604999999999997	 1.50000e-02	 1.05343400000	 0.0	 2.950800e-01	 4.43300e-02	 1.347000e-03	 2.03400e-01	 3.17400e-03	 0.00000e+00	 2.37200e+00	 1.099900e-01	 4.93200e-03	 1.34700e-03	 2.03400e-01	 4.62500e-01	 0.00000e+00	 2.37200e+00	 0.00000000000
     332	   332	 0.70779999999999998	 4.00000e-02	 1.13275700000	 0.0	 1.771100e+00	 8.85800e-01	 5.288000e-01	 1.65700e+00	 2.64000e-01	 2.76300e-02	 5.92300e+00	 1.297700e+00	 3.20100e-01	 5.28800e-01	 1.65700e+00	 2.80200e+00	 2.76300e-02	 5.92300e+00	 0.00000000000
     333	   333	 4.31000099999999975	 1.78450e+00	 1.48252700000	 0.0	 2.066800e+01	 3.46600e-02	 3.118000e-02	 4.20900e-01	 3.54800e+00	 1.12700e+00	 6.16800e+00	 2.194100e+01	 3.37700e-02	 3.11800e-02	 4.20900e-01	 2.60400e+00	 1.12700e+00	 6.16800e+00	 1.00000000000
     334	   334	 0.44450000000000001	 9.55000e-02	 1.00000000000	 0.0	 2.120000e-01	 1.61600e-01	 2.572000e-03	 4.36300e-01	 0.00000e+00	 0.00000e+00	 3.41000e+00	 2.122900e-01	 1.61300e-01	 2.57200e-03	 4.36300e-01	 0.00000e+00	 0.00000e+00	 3.41000e+00	 0.00000000000
     335	   335	 2.49359999999999982	 3.57500e+00	 1.68726500000	 0.0	 1.266700e+00	 1.10000e+02	 9.201000e+01	 1.51500e+02	 4.12400e-03	 8.96300e-04	 1.20600e+00	 1.271000e+00	 1.09900e+02	 9.20100e+01	 1.51500e+02	 4.12100e-03	 8.96300e-04	 1.20600e+00	 0.00000000000
     336	   336	 2.33150000000000013	 2.50000e-02	 1.43194500000	 0.0	 1.491300e+00	 1.62100e-01	 1.062000e-01	 4.50400e-01	 6.03500e-01	 4.42500e-01	 1.12100e+00	 8.611700e-01	 1.25500e-02	 1.06200e-01	 4.50400e-01	 1.15600e+00	 4.42500e-01	 1.12100e+00	 1.00000000000
     337	   337	 0.39055000000000001	 2.69500e-01	 1.00000000000	 0.0	 4.534500e-01	 2.77000e-02	 1.521000e-03	 1.38300e-01	 3.97200e-03	 0.00000e+00	 1.40400e+00	 4.762100e-01	 3.50000e-02	 1.52100e-03	 1.38300e-01	 1.69400e-03	 0.00000e+00	 1.40400e+00	 0.00000000000
     338	   338	 0.62080000000000002	 5.00000e-02	 1.03785300000	 0.0	 6.044000e-01	 2.00000e-01	 3.254000e-02	 4.25000e-01	 8.58700e-03	 7.03000e-34	 4.76800e+00	 3.015800e-01	 3.76700e-02	 3.25400e-02	 4.25000e-01	 6.48800e-01	 7.03000e-34	 4.76800e+00	 0.00000000000
     339	   339	 0.46500000000000002	 3.65000e-02	 1.00000000000	 0.0	 7.357300e-01	 1.86100e-01	 6.867000e-02	 2.80700e-01	 1.95600e-01	 6.53400e-02	 7.07700e+00	 5.569200e-01	 1.52800e-01	 6.86700e-02	 2.80700e-01	 2.85800e-01	 6.53400e-02	 7.07700e+00	 0.00000000000
     340	   340	 1.15100000000000002	 1.00500e-02	 1.35691200000	 0.0	 2.685000e+00	 1.20800e+00	 8.055000e-01	 1.39800e+00	 1.06300e+00	 7.77100e-01	 1.73400e+00	 1.464000e+00	 1.16400e+00	 8.05500e-01	 1.39800e+00	 9.95100e-01	 7.77100e-01	 1.73400e+00	 0.00000000000
     341	   341	 0.60399999999999998	 4.85150e-01	 1.04722300000	 0.0	 3.043700e-01	 5.85800e-02	 1.001000e-03	 4.24300e-01	 1.15300e-04	 0.00000e+00	 4.18900e+00	 1.511200e-01	 4.20300e-03	 1.00100e-03	 4.24300e-01	 4.33200e-01	 0.00000e+00	 4.18900e+00	 0.00000000000
     342	   342	 1.38500000000000001	 4.46000e-02	 1.34463800000	 0.0	 2.941600e-01	 1.27700e-01	 3.833000e-02	 4.55500e-01	 1.14800e+00	 2.48900e-01	 1.28200e+01	 4.144700e-01	 1.39300e-01	 3.83300e-02	 4.55500e-01	 5.73900e-01	 2.48900e-01	 1.28200e+01	 0.00000000000
     343	   343	 3.79950000000000010	 1.07500e-01	 1.55243700000	 0.0	 2.363200e-01	 6.14900e+00	 3.774000e-02	 4.65100e+01	 2.31400e-01	 2.40500e-05	 9.11200e+02	 2.432500e-01	 5.98500e+00	 3.77400e-02	 4.65100e+01	 2.25200e-01	 2.40500e-05	 9.11200e+02	 1.00000000000
     344	   344	 0.55525000000000002	 2.80000e-02	 1.01266100000	 0.0	 6.049600e-01	 9.56900e-01	 7.685000e-01	 1.71500e+00	 6.50300e-03	 1.67300e-26	 3.64400e-02	 5.692500e-01	 9.52800e-01	 7.68500e-01	 1.71500e+00	 6.47500e-03	 1.67300e-26	 3.64400e-02	 0.00000000000
     345	   345	 0.64090000000000003	 5.10000e-02	 1.12644700000	 0.0	 1.611100e-01	 1.00900e-01	 3.278000e-03	 4.71200e-01	 7.22200e-03	 0.00000e+00	 5.63900e+00	 6.697400e-02	 1.33800e-02	 3.27800e-03	 4.71200e-01	 1.00600e+00	 0.00000e+00	 5.63900e+00	 0.00000000000
     346	   346	 0.35765000000000002	 2.55000e-02	 1.00000000000	 0.0	 2.924700e+00	 3.97500e-02	 1.079000e-02	 1.59300e-01	 1.62700e-02	 9.59900e-03	 2.25000e+00	 2.860800e+00	 3.99300e-02	 1.07900e-02	 1.59300e-01	 1.74000e-02	 9.59900e-03	 2.25000e+00	 0.00000000000
     347	   347	 0.59035000000000004	 2.30000e-02	 1.06209200000	 0.0	 8.682400e-01	 5.60300e-01	 3.515000e-01	 7.88800e-01	 6.73500e-08	 1.62000e-34	 2.06300e-02	 8.651400e-01	 5.59500e-01	 3.51500e-01	 7.88800e-01	 6.72400e-08	 1.62000e-34	 2.06300e-02	 0.00000000000
     348	   348	 1.29499999999999993	 4.64500e-02	 1.12337900000	 0.0	 3.987500e-01	 1.71000e+00	 1.229000e+00	 2.31700e+00	 2.20400e+00	 1.32000e+00	 5.20900e+00	 3.514600e-01	 1.11900e+00	 1.22900e+00	 2.31700e+00	 2.77600e+00	 1.32000e+00	 5.20900e+00	 0.00000000000
     349	   349	 2.42649999999999988	 8.88500e-02	 1.40158100000	 0.0	 4.721200e-01	 1.53200e+01	 9.973000e+00	 2.23900e+01	 2.12200e+00	 1.60000e+00	 5.05700e+00	 6.150100e-01	 1.65200e+01	 9.97300e+00	 2.23900e+01	 1.92600e+00	 1.60000e+00	 5.05700e+00	 1.00000000000
     350	   350	 0.36875000000000002	 6.20000e-02	 1.00000000000	 0.0	 1.240300e-01	 6.20100e-02	 1.503000e-03	 2.90400e-01	 2.17500e-11	 0.00000e+00	 2.51400e+00	 1.250100e-01	 6.19700e-02	 1.50300e-03	 2.90400e-01	 2.17400e-11	 0.00000e+00	 2.51400e+00	 0.00000000000
     351	   351	 0.36499999999999999	 4.31500e-02	 1.00000000000	 0.0	 1.769300e+00	 5.05000e-01	 3.133000e-01	 1.07600e+00	 2.27300e-13	 0.00000e+00	 1.12700e-02	 1.782600e+00	 5.12700e-01	 3.13300e-01	 1.07600e+00	 0.00000e+00	 0.00000e+00	 1.12700e-02	 0.00000000000
     352	   352	 0.37000000000000000	 7.50000e-02	 1.00000000000	 0.0	 9.008400e-01	 2.04800e+00	 4.986000e-01	 2.71400e+00	 3.64200e-01	 2.99900e-01	 5.58400e+00	 1.278800e+00	 2.39600e+00	 4.98600e-01	 2.71400e+00	 3.15900e-01	 2.99900e-01	 5.58400e+00	 0.00000000000
     353	   353	 0.58194999999999997	 1.00000e-02	 1.04322200000	 0.0	 8.144400e-01	 1.21600e+01	 9.888000e+00	 1.61000e+01	 8.26100e-02	 6.71500e-03	 8.88000e-02	 8.377600e-01	 1.20800e+01	 9.88800e+00	 1.61000e+01	 8.20800e-02	 6.71500e-03	 8.88000e-02	 0.00000000000
     354	   354	 5.66399999999999970	 1.37000e-01	 1.60397900000	 0.0	 1.340600e-01	 2.76000e+00	 2.310000e-02	 2.07300e+01	 3.80600e-01	 2.81500e-02	 1.33400e+02	 1.332000e-01	 2.71500e+00	 2.31000e-02	 2.07300e+01	 3.74300e-01	 2.81500e-02	 1.33400e+02	 1.00000000000
     355	   355	 1.56200000000000006	 8.50000e-02	 1.33513100000	 0.0	 4.511400e-01	 8.41900e-02	 1.746000e-02	 4.01200e-01	 1.28300e-01	 5.38500e-02	 4.37900e+00	 4.869600e-01	 8.98500e-02	 1.74600e-02	 4.01200e-01	 1.10300e-01	 5.38500e-02	 4.37900e+00	 1.00000000000
     356	   356	 0.59340000000000004	 3.05000e-02	 1.02277300000	 0.0	 1.690300e+00	 8.32500e-01	 6.692000e-01	 1.55400e+00	 3.62600e-02	 2.13600e-02	 7.29300e-01	 1.605200e+00	 8.18500e-01	 6.69200e-01	 1.55400e+00	 3.56500e-02	 2.13600e-02	 7.29300e-01	 0.00000000000
     357	   357	 1.15650000000000008	 1.23500e+00	 1.23067600000	 0.0	 6.230400e-01	 8.18700e-03	 4.392000e-03	 4.87600e-02	 5.38700e-01	 8.75300e-02	 1.59700e+00	 4.716500e-01	 5.85500e-03	 4.39200e-03	 4.87600e-02	 2.47000e-01	 8.75300e-02	 1.59700e+00	 1.00000000000
     358	   358	 0.02500000000000000	 5.65000e-01	 1.00000000000	 0.0	 1.360600e+00	 9.46100e-04	 3.622000e-03	 4.20500e-02	 3.81500e-04	 1.26200e-03	 2.71200e-02	 1.244600e+00	 8.91300e-04	 3.62200e-03	 4.20500e-02	 4.35100e-04	 1.26200e-03	 2.71200e-02	 0.00000000000
     359	   359	 0.59999999999999998	 1.76650e+00	 1.03799800000	 0.0	 3.368100e-01	 1.36100e-02	 1.015000e-03	 6.84500e-02	 9.87900e-03	 2.59500e-10	 8.89900e-01	 1.980000e-01	 5.37100e-03	 1.01500e-03	 6.84500e-02	 6.01500e-02	 2.59500e-10	 8.89900e-01	 1.00000000000
     360	   360	 0.52649999999999997	 8.00000e-02	 1.00000000000	 0.0	 1.654400e+00	 2.44700e-01	 7.969000e-02	 3.90500e-01	 3.32300e-01	 1.88900e-01	 1.20300e+01	 1.293500e+00	 2.16300e-01	 7.96900e-02	 3.90500e-01	 3.76700e-01	 1.88900e-01	 1.20300e+01	 1.00000000000
     361	   361	 0.54900000000000004	 3.79950e-01	 1.00422900000	 0.0	 1.794100e-01	 6.25000e-03	 2.819000e-04	 5.77900e-02	 6.76700e-03	 0.00000e+00	 6.35500e-01	 1.654300e-01	 5.89600e-03	 2.81900e-04	 5.77900e-02	 6.38400e-03	 0.00000e+00	 6.35500e-01	 1.00000000000
     362	   362	 5.61400100000000002	 1.70000e-01	 1.61888100000	 0.0	 8.412200e-01	 2.84500e+00	 5.867000e-02	 5.10500e+00	 2.95100e+00	 8.03000e-01	 2.31600e+01	 8.125300e-01	 2.64500e+00	 5.86700e-02	 5.10500e+00	 2.01200e+00	 8.03000e-01	 2.31600e+01	 1.00000000000
     363	   363	 2.58499999999999996	 3.55000e-01	 1.44801000000	 0.0	 7.222600e-01	 9.04700e-01	 5.750000e-02	 2.30400e+00	 4.11200e-01	 2.25900e-01	 1.00100e+01	 6.593300e-01	 8.54700e-01	 5.75000e-02	 2.30400e+00	 3.88500e-01	 2.25900e-01	 1.00100e+01	 1.00000000000
     364	   364	 0.81150000000000000	 1.83500e-01	 1.20525900000	 0.0	 9.930500e-02	 1.46800e-01	 1.985000e-02	 3.35600e-01	 1.55000e-01	 3.57000e-02	 7.07700e+00	 1.831000e-01	 1.38900e-01	 1.98500e-02	 3.35600e-01	 1.39400e-01	 3.57000e-02	 7.07700e+00	 0.00000000000
     365	   365	 2.14500000000000002	 6.44000e-01	 1.75813500000	 0.0	 2.417200e+00	 1.15400e+01	 5.216000e+00	 1.87400e+01	 1.11400e+01	 1.04700e+01	 6.33000e+01	 2.589600e+00	 9.69800e+00	 5.21600e+00	 1.87400e+01	 1.05000e+01	 1.04700e+01	 6.33000e+01	 0.00000000000
     366	   366	 0.01000000000000000	 5.00000e-03	 1.00000000000	 0.0	 1.000000e+30	 0.00000e+00	 1.124000e-02	 2.79100e+00	 0.00000e+00	 0.00000e+00	 1.14400e+00	 1.000000e+30	 0.00000e+00	 1.12400e-02	 2.79100e+00	 0.00000e+00	 0.00000e+00	 1.14400e+00	 0.00000000000
     367	   367	 1.37000000000000011	 1.44050e-01	 1.62037100000	 0.0	 3.390800e+00	 1.62600e+00	 3.028000e-01	 2.33000e+00	 4.68500e+00	 1.22700e+00	 5.31400e+01	 2.016400e+00	 1.59500e-01	 3.02800e-01	 2.33000e+00	 1.30500e+01	 1.22700e+00	 5.31400e+01	 0.00000000000
     368	   368	 0.65500000000000003	 5.50000e-03	 1.08183600000	 0.0	 6.608600e-01	 6.70900e-01	 4.173000e-01	 1.18700e+00	 1.58300e-02	 9.68500e-04	 7.33300e-01	 6.142700e-01	 6.65400e-01	 4.17300e-01	 1.18700e+00	 1.57000e-02	 9.68500e-04	 7.33300e-01	 1.00000000000
     369	   369	 0.51639997959136963	 0.00000e+00	 1.00000000000	 1.0	 6.764200e-01	 5.51300e+00	 4.112000e+00	 5.69100e+00	 4.09700e-02	 1.33200e-02	 1.79100e-01	 6.638500e-01	 5.48000e+00	 6.06600e-01	 5.85200e+00	 4.07200e-02	 1.32900e-02	 1.33400e+01	 1.00000000000
     370	   370	 1.54800000000000004	 7.55000e-03	 1.69943700000	 0.0	 2.429700e+00	 3.16800e+00	 2.955000e+00	 4.84800e+00	 1.82400e+00	 1.17700e+00	 5.41500e+00	 1.390100e+00	 4.05700e-01	 2.95500e+00	 4.84800e+00	 1.72000e+01	 1.17700e+00	 5.41500e+00	 0.00000000000
     371	   371	 2.22474999999999978	 8.05000e-02	 1.57601500000	 0.0	 4.782600e-02	 2.22500e-01	 8.127000e-03	 3.01700e+00	 2.07400e-01	 7.86100e-13	 6.20300e+01	 2.945700e-02	 8.44600e-02	 8.12700e-03	 3.01700e+00	 1.80600e-01	 7.86100e-13	 6.20300e+01	 1.00000000000
     372	   372	 0.64990000000000003	 4.20000e-02	 1.08331900000	 0.0	 7.074000e-01	 1.05000e-01	 8.772000e-03	 2.84600e-01	 2.51300e-03	 0.00000e+00	 2.87200e+00	 4.549400e-01	 1.75300e-02	 8.77200e-03	 2.84600e-01	 5.87700e-01	 0.00000e+00	 2.87200e+00	 1.00000000000
     373	   373	 0.72050000000000003	 9.45000e-02	 1.10393500000	 0.0	 5.696000e-01	 4.85800e-02	 9.947000e-03	 1.47400e-01	 1.03900e-01	 1.78600e-02	 2.96500e+00	 8.104000e-01	 7.79800e-02	 9.94700e-03	 1.47400e-01	 4.76100e-02	 1.78600e-02	 2.96500e+00	 1.00000000000
