#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:17:00 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:17:00	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A+A/709/A254/m0416&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_37090254
#Name: J/A+A/709/A254
#Title: 4 HFF clusters members structural parameters (Granata+, 2026)
#INFO	ivoid=ivo://cds.vizier/j/a+a/709/a254	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/709/a254	    IVOID of underlying data collection
#INFO	creator=Granata G.	    First author or institution
#INFO	cites=bibcode:2026A&A...709A.254G	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2026	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/709/A254	    Dataset landing page
#INFO	publication_date=2026-05-25	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_709_A254_m0416:
#Name: J/A+A/709/A254/m0416
#Title: Structural parameters for MACS J0416.1-2403 members
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	ID	(I3)	[1/279] Object ID number in serial order within the table (ID)	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F9.5)	Right Ascension (J2000) (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination (J2000) (DEC)	[ucd=pos.eq.dec;meta.main]
#Column	F435W	(F6.2)	Total F435W AB magnitude (MAG_F435W)	[ucd=phot.mag;em.opt.B]
#Column	e_F435W	(F6.2)	? 1-sigma error on Total F435W AB magnitude (MAG_ERR_F435W)	[ucd=stat.error]
#Column	ReF435W	(F6.2)	Circularised F435W effective radius in kpc (RE_F435W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF435W	(F6.2)	? 1-sigma error on Circularised F435W effective radius in kpc (RE_ERR_F435W)	[ucd=stat.error]
#Column	muF435W	(F6.2)	Average F435W surface brightness within the effective radius in mag/arcsec2 (MU_F435W)	[ucd=phot.mag.sb]
#Column	e_muF435W	(F6.2)	? 1-sigma error on Average F435W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F435W)	[ucd=stat.error]
#Column	nF435W	(F6.2)	F435W Sersic index (N_F435W)	[ucd=stat.fit.param]
#Column	e_nF435W	(F6.2)	? 1-sigma error on F435W Sersic index (N_ERR_F435W)	[ucd=stat.error]
#Column	ARF435W	(F6.2)	F435W axis ratio (AR_F435W)	[ucd=phys.size.axisRatio]
#Column	e_ARF435W	(F6.2)	? 1-sigma error on F435W axis ratio (AR_ERR_F435W)	[ucd=stat.error]
#Column	PAF435W	(F6.2)	[] F435W position angle in decimal degrees (PA_F435W)	[ucd=pos.posAng]
#Column	e_PAF435W	(F6.2)	? 1-sigma error on F435W position angle in decimal degrees (PA_ERR_F435W)	[ucd=stat.error]
#Column	F606W	(F6.2)	Total F606W AB magnitude (MAG_F606W)	[ucd=phot.mag;em.opt.R]
#Column	e_F606W	(F6.2)	? 1-sigma error on Total F606W AB magnitude (MAG_ERR_F606W)	[ucd=stat.error]
#Column	ReF606W	(F6.2)	Circularised F606W effective radius in kpc (RE_F606W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF606W	(F6.2)	? 1-sigma error on Circularised F606W effective radius in kpc (RE_ERR_F606W)	[ucd=stat.error]
#Column	muF606W	(F6.2)	Average F606W surface brightness within the effective radius in mag/arcsec2 (MU_F606W)	[ucd=phot.mag.sb]
#Column	e_muF606W	(F6.2)	? 1-sigma error on Average F606W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F606W)	[ucd=stat.error]
#Column	nF606W	(F6.2)	F606W Sersic index (N_F606W)	[ucd=stat.fit.param]
#Column	e_nF606W	(F6.2)	? 1-sigma error on F606W Sersic index (N_ERR_F606W)	[ucd=stat.error]
#Column	ARF606W	(F6.2)	F606W axis ratio (AR_F606W)	[ucd=phys.size.axisRatio]
#Column	e_ARF606W	(F6.2)	? 1-sigma error on F606W axis ratio (AR_ERR_F606W)	[ucd=stat.error]
#Column	PAF606W	(F6.2)	[] F606W position angle in decimal degrees (PA_F606W)	[ucd=pos.posAng]
#Column	e_PAF606W	(F6.2)	? 1-sigma error on F606W position angle in decimal degrees (PA_ERR_F606W)	[ucd=stat.error]
#Column	F814W	(F6.2)	Total F814W AB magnitude (MAG_F814W)	[ucd=phot.mag;em.opt.I]
#Column	e_F814W	(F6.2)	? 1-sigma error on Total F814W AB magnitude (MAG_ERR_F814W)	[ucd=stat.error]
#Column	ReF814W	(F6.2)	Circularised F814W effective radius in kpc (RE_F814W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF814W	(F6.2)	? 1-sigma error on Circularised F814W effective radius in kpc (RE_ERR_F814W)	[ucd=stat.error]
#Column	muF814W	(F6.2)	Average F814W surface brightness within the effective radius in mag/arcsec2 (MU_F814W)	[ucd=phot.mag.sb]
#Column	e_muF814W	(F6.2)	? 1-sigma error on Average F814W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F814W)	[ucd=stat.error]
#Column	nF814W	(F6.2)	F814W Sersic index (N_F814W)	[ucd=stat.fit.param]
#Column	e_nF814W	(F6.2)	? 1-sigma error on F814W Sersic index (N_ERR_F814W)	[ucd=stat.error]
#Column	ARF814W	(F6.2)	F814W axis ratio (AR_F814W)	[ucd=phys.size.axisRatio]
#Column	e_ARF814W	(F6.2)	? 1-sigma error on F814W axis ratio (AR_ERR_F814W)	[ucd=stat.error]
#Column	PAF814W	(F6.2)	[] F814W position angle in decimal degrees (PA_F814W)	[ucd=pos.posAng]
#Column	e_PAF814W	(F6.2)	? 1-sigma error on F814W position angle in decimal degrees (PA_ERR_F814W)	[ucd=stat.error]
#Column	F105W	(F6.2)	? Total F105W AB magnitude (MAG_F105W)	[ucd=phot.mag;em.IR.J]
#Column	e_F105W	(F6.2)	? 1-sigma error on Total F105W AB magnitude (MAG_ERR_F105W)	[ucd=stat.error]
#Column	ReF105W	(F6.2)	Circularised F105W effective radius in kpc (RE_F105W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF105W	(F6.2)	? 1-sigma error on Circularised F105W effective radius in kpc (RE_ERR_F105W)	[ucd=stat.error]
#Column	muF105W	(F6.2)	Average F105W surface brightness within the effective radius in mag/arcsec2 (MU_F105W)	[ucd=phot.mag.sb]
#Column	e_muF105W	(F6.2)	? 1-sigma error on Average F105W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F105W)	[ucd=stat.error]
#Column	nF105W	(F6.2)	F105W Sersic index (N_F105W)	[ucd=stat.fit.param]
#Column	e_nF105W	(F6.2)	? 1-sigma error on F105W Sersic index (N_ERR_F105W)	[ucd=stat.error]
#Column	ARF105W	(F6.2)	F105W axis ratio (AR_F105W)	[ucd=phys.size.axisRatio]
#Column	e_ARF105W	(F6.2)	? 1-sigma error on F105W axis ratio (AR_ERR_F105W)	[ucd=stat.error]
#Column	PAF105W	(F6.2)	[] F105W position angle in decimal degrees (PA_F105W)	[ucd=pos.posAng]
#Column	e_PAF105W	(F6.2)	? 1-sigma error on F105W position angle in decimal degrees (PA_ERR_F105W)	[ucd=stat.error]
#Column	F125W	(F6.2)	? Total F125W AB magnitude (MAG_F125W)	[ucd=phot.mag;em.IR.J]
#Column	e_F125W	(F6.2)	? 1-sigma error on Total F125W AB magnitude (MAG_ERR_F125W)	[ucd=stat.error]
#Column	ReF125W	(F6.2)	? Circularised F125W effective radius in kpc (RE_F125W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF125W	(F6.2)	? 1-sigma error on Circularised F125W effective radius in kpc (RE_ERR_F125W)	[ucd=stat.error]
#Column	muF125W	(F6.2)	? Average F125W surface brightness within the effective radius in mag/arcsec2 (MU_F125W)	[ucd=phot.mag.sb]
#Column	e_muF125W	(F6.2)	? 1-sigma error on Average F125W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F125W)	[ucd=stat.error]
#Column	nF125W	(F6.2)	? F125W Sersic index (N_F125W)	[ucd=stat.fit.param]
#Column	e_nF125W	(F6.2)	? 1-sigma error on F125W Sersic index (N_ERR_F125W)	[ucd=stat.error]
#Column	ARF125W	(F6.2)	? F125W axis ratio (AR_F125W)	[ucd=phys.size.axisRatio]
#Column	e_ARF125W	(F6.2)	? 1-sigma error on F125W axis ratio (AR_ERR_F125W)	[ucd=stat.error]
#Column	PAF125W	(F6.2)	[]? F125W position angle in decimal degrees (PA_F125W)	[ucd=pos.posAng]
#Column	e_PAF125W	(F6.2)	? 1-sigma error on F125W position angle in decimal degrees (PA_ERR_F125W)	[ucd=stat.error]
#Column	F140W	(F6.2)	? Total F140W AB magnitude (MAG_F140W)	[ucd=phot.mag;em.IR.H]
#Column	e_F140W	(F6.2)	? 1-sigma error on Total F140W AB magnitude (MAG_ERR_F140W)	[ucd=stat.error]
#Column	ReF140W	(F6.2)	? Circularised F140W effective radius in kpc (RE_F140W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF140W	(F6.2)	? 1-sigma error on Circularised F140W effective radius in kpc (RE_ERR_F140W)	[ucd=stat.error]
#Column	muF140W	(F6.2)	? Average F140W surface brightness within the effective radius in mag/arcsec2 (MU_F140W)	[ucd=phot.mag.sb]
#Column	e_muF140W	(F6.2)	? 1-sigma error on Average F140W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F140W)	[ucd=stat.error]
#Column	nF140W	(F6.2)	? F140W Sersic index (N_F140W)	[ucd=stat.fit.param]
#Column	e_nF140W	(F6.2)	? 1-sigma error on F140W Sersic index (N_ERR_F140W)	[ucd=stat.error]
#Column	ARF140W	(F6.2)	? F140W axis ratio (AR_F140W)	[ucd=phys.size.axisRatio]
#Column	e_ARF140W	(F6.2)	? 1-sigma error on F140W axis ratio (AR_ERR_F140W)	[ucd=stat.error]
#Column	PAF140W	(F6.2)	[]? F140W position angle in decimal degrees (PA_F140W)	[ucd=pos.posAng]
#Column	e_PAF140W	(F6.2)	? 1-sigma error on F140W position angle in decimal degrees (PA_ERR_F140W)	[ucd=stat.error]
#Column	F160W	(F6.2)	Total F160W AB magnitude (MAG_F160W)	[ucd=phot.mag;em.IR.H]
#Column	e_F160W	(F6.2)	? 1-sigma error on Total F160W AB magnitude (MAG_ERR_F160W)	[ucd=stat.error]
#Column	ReF160W	(F6.2)	Circularised F160W effective radius in kpc (RE_F160W)	[ucd=meta.ref;pos.frame]
#Column	e_ReF160W	(F6.2)	? 1-sigma error on Circularised F160W effective radius in kpc (RE_ERR_F160W)	[ucd=stat.error]
#Column	muF160W	(F6.2)	Average F160W surface brightness within the effective radius in mag/arcsec2 (MU_F160W)	[ucd=phot.mag.sb]
#Column	e_muF160W	(F6.2)	? 1-sigma error on Average F160W surface brightness within the effective radius in mag/arcsec2 (MU_ERR_F160W)	[ucd=stat.error]
#Column	nF160W	(F6.2)	F160W Sersic index (N_F160W)	[ucd=stat.fit.param]
#Column	e_nF160W	(F6.2)	? 1-sigma error on F160W Sersic index (N_ERR_F160W)	[ucd=stat.error]
#Column	ARF160W	(F6.2)	F160W axis ratio (AR_F160W)	[ucd=phys.size.axisRatio]
#Column	e_ARF160W	(F6.2)	? 1-sigma error on F160W axis ratio (AR_ERR_F160W)	[ucd=stat.error]
#Column	PAF160W	(F6.2)	[] F160W position angle in decimal degrees (PA_F160W)	[ucd=pos.posAng]
#Column	e_PAF160W	(F6.2)	? 1-sigma error on F160W position angle in decimal degrees (PA_ERR_F160W)	[ucd=stat.error]
recno	ID	RAJ2000	DEJ2000	F435W	e_F435W	ReF435W	e_ReF435W	muF435W	e_muF435W	nF435W	e_nF435W	ARF435W	e_ARF435W	PAF435W	e_PAF435W	F606W	e_F606W	ReF606W	e_ReF606W	muF606W	e_muF606W	nF606W	e_nF606W	ARF606W	e_ARF606W	PAF606W	e_PAF606W	F814W	e_F814W	ReF814W	e_ReF814W	muF814W	e_muF814W	nF814W	e_nF814W	ARF814W	e_ARF814W	PAF814W	e_PAF814W	F105W	e_F105W	ReF105W	e_ReF105W	muF105W	e_muF105W	nF105W	e_nF105W	ARF105W	e_ARF105W	PAF105W	e_PAF105W	F125W	e_F125W	ReF125W	e_ReF125W	muF125W	e_muF125W	nF125W	e_nF125W	ARF125W	e_ARF125W	PAF125W	e_PAF125W	F140W	e_F140W	ReF140W	e_ReF140W	muF140W	e_muF140W	nF140W	e_nF140W	ARF140W	e_ARF140W	PAF140W	e_PAF140W	F160W	e_F160W	ReF160W	e_ReF160W	muF160W	e_muF160W	nF160W	e_nF160W	ARF160W	e_ARF160W	PAF160W	e_PAF160W
      30	 30	064.04251	-24.06923	 22.81	  0.01	  2.26	  0.05	 21.49	  0.06	  3.55	  0.27	  0.75	  0.01	-80.83	  1.84	 20.60	  0.03	  2.93	  0.30	 19.84	  0.25	  4.12	  0.23	  0.71	  0.01	-76.80	  1.73	 19.57	  0.06	  2.95	  0.33	 18.83	  0.30	  4.29	  0.30	  0.72	  0.02	-76.06	  1.07	 19.07	  0.06	  3.10	  0.44	 18.44	  0.36	  4.46	  0.48	  0.71	  0.04	-74.29	  2.00	 18.93	  0.06	  2.22	  0.39	 17.57	  0.44	  3.53	  0.43	  0.70	  0.06	-76.55	  2.62	 18.71	  0.11	  2.32	  0.60	 17.44	  0.67	  4.09	  1.01	  0.65	  0.05	-77.28	  2.46	 18.77	  0.11	  1.55	  0.45	 16.62	  0.74	  2.95	  0.53	  0.78	  0.12	-76.28	  3.61
      31	 31	064.04483	-24.06910	 25.79	  0.09	  1.11	  0.35	 22.93	  0.77	  1.22	  0.39	  0.61	  0.01	-17.40	  1.97	 24.30	  0.10	  1.08	  0.22	 21.38	  0.55	  1.47	  0.41	  0.76	  0.01	-28.59	  2.17	 23.42	  0.06	  1.35	  0.10	 20.97	  0.23	  1.90	  0.14	  0.80	  0.01	-28.42	  0.51	 23.16	  0.07	  1.17	  0.07	 20.41	  0.20	  1.64	  0.14	  0.80	  0.04	-25.68	 15.55	 22.83	  0.12	  1.13	  0.50	 20.00	  1.07	  3.15	  0.42	  0.48	  0.42	-58.87	 12.12	 22.96	  0.05	  1.12	  0.11	 20.12	  0.27	  1.63	  0.43	  0.77	  0.02	-32.18	  6.19	 22.66	  0.14	  0.98	  0.32	 19.53	  0.84	  1.85	  0.60	  0.76	  0.04	 -2.17	 18.21
      32	 32	064.04418	-24.06872	 22.84	  0.07	  2.98	  0.27	 22.12	  0.27	  0.88	  0.23	  0.38	  0.04	  3.34	  0.52	 21.26	  0.02	  3.19	  0.09	 20.69	  0.08	  0.92	  0.04	  0.41	  0.01	  3.98	  0.20	 20.42	  0.02	  2.98	  0.08	 19.70	  0.08	  1.26	  0.08	  0.47	  0.01	  4.04	  0.07	 20.02	  0.03	  2.69	  0.08	 19.08	  0.09	  1.54	  0.07	  0.51	  0.01	  3.97	  0.36	 19.77	  0.02	  2.49	  0.17	 18.66	  0.16	  1.72	  0.14	  0.52	  0.02	  3.88	  1.04	 19.59	  0.03	  2.43	  0.13	 18.42	  0.15	  1.89	  0.11	  0.53	  0.02	  3.37	  0.37	 19.45	  0.05	  1.95	  0.29	 17.80	  0.37	  1.79	  0.20	  0.58	  0.04	  3.08	  1.13
      33	 33	064.03990	-24.06830	 26.11	  0.15	  1.01	  0.21	 23.05	  0.61	  1.16	  0.32	  0.64	  0.25	-44.04	 21.32	 25.66	  0.23	  1.01	  0.21	 22.60	  0.69	  1.16	  0.32	  0.64	  0.25	-44.04	 21.32	 25.01	  0.05	  1.09	  0.02	 22.11	  0.08	  1.84	  0.14	  0.92	  0.01	-75.70	  1.84	 24.86	  0.05	  0.93	  0.03	 21.62	  0.12	  1.61	  0.11	  0.91	  0.03	-67.02	 44.78	 24.87	  0.18	  0.90	  0.02	 21.56	  0.24	  1.28	  0.08	  0.92	  0.04	-70.89	  6.29	 24.18	  0.02	  1.44	  0.04	 21.88	  0.08	  2.50	  0.05	  0.95	  0.03	 57.91	109.36	 24.36	  0.02	  1.12	  0.04	 21.50	  0.10	  2.21	  0.13	  0.87	  0.04	-66.49	  5.27
      34	 34	064.04481	-24.06708	 23.46	  0.02	  1.22	  0.10	 20.81	  0.19	  3.81	  0.81	  0.60	  0.03	 49.83	  1.68	 21.61	  0.03	  1.02	  0.06	 18.56	  0.15	  4.05	  0.40	  0.53	  0.02	 49.73	  0.87	 20.71	  0.04	  0.89	  0.03	 17.37	  0.11	  3.80	  0.40	  0.52	  0.03	 46.96	  1.23	 20.30	  0.11	  0.80	  0.06	 16.71	  0.26	  2.28	  0.78	  0.48	  0.03	 46.10	  0.58	 20.02	  0.03	  0.81	  0.06	 16.47	  0.21	  2.95	  0.71	  0.52	  0.02	 45.78	  1.68	 19.87	  0.05	  0.78	  0.06	 16.24	  0.21	  2.80	  0.61	  0.52	  0.02	 46.79	  2.46	 19.76	  0.04	  0.74	  0.07	 16.01	  0.26	  2.84	  0.70	  0.52	  0.03	 45.98	  1.31
      35	 35	064.03574	-24.06968	 24.29	  0.10	  0.80	  0.09	 20.72	  0.36	  4.64	  0.00	  0.42	  0.10	 -0.30	  0.00	 22.37	  0.08	  0.49	  0.07	 17.71	  0.37	  3.68	  0.88	  0.42	  0.04	  1.39	  1.30	 21.47	  0.10	  0.43	  0.05	 16.55	  0.35	  3.70	  1.13	  0.37	  0.04	 -0.21	  1.17	 21.03	  0.12	  0.42	  0.12	 16.05	  0.73	  3.32	  0.98	  0.37	  0.05	  2.30	  2.35	 20.38	  0.18	  0.74	  0.21	 16.63	  0.80	  7.68	  3.53	  0.44	  0.04	  3.06	  2.31	 20.28	  0.18	  0.66	  0.13	 16.29	  0.59	  6.12	  1.88	  0.46	  0.07	  1.91	  1.53	 20.13	  0.10	  0.51	  0.12	 15.60	  0.59	  4.27	  1.58	  0.42	  0.06	  0.43	  1.92
      36	 36	064.03419	-24.06707	 25.59	  0.11	  0.79	  0.04	 22.00	  0.21	  1.79	  0.08	  0.69	  0.03	 25.52	  3.01	 23.51	  0.05	  0.79	  0.07	 19.90	  0.23	  2.36	  0.22	  0.63	  0.02	 33.87	  2.49	 22.63	  0.04	  0.77	  0.03	 18.96	  0.12	  2.33	  0.28	  0.62	  0.03	 33.74	  0.31	 22.12	  0.05	  0.70	  0.09	 18.26	  0.32	  1.97	  0.30	  0.65	  0.02	 31.96	  4.92	 22.00	  0.09	  0.71	  0.07	 18.17	  0.30	  1.88	  0.39	  0.62	  0.05	 22.16	  5.19	 21.84	  0.05	  0.43	  0.23	 16.94	  1.18	  1.78	  0.18	  0.72	  0.04	 26.07	  2.13	 21.84	  0.03	  0.67	  0.02	 17.86	  0.10	  1.82	  0.22	  0.66	  0.01	 33.04	  0.43
      37	 37	064.04412	-24.06653	 23.69	  0.02	  1.63	  0.08	 21.65	  0.12	  3.31	  0.18	  0.76	  0.02	 62.59	  0.22	 21.17	  0.08	  3.65	  0.92	 20.89	  0.63	  6.93	  0.51	  0.73	  0.02	 63.84	  1.41	 20.26	  0.12	  3.70	  0.84	 20.01	  0.61	  7.34	  0.77	  0.77	  0.03	 60.39	  2.03	 19.80	  0.27	  2.61	  1.38	 18.80	  1.42	  6.80	  2.08	  0.87	  0.08	 54.69	  2.16	 19.71	  0.11	  2.60	  0.67	 18.69	  0.67	  5.66	  1.01	  0.84	  0.03	 62.90	  5.67	 19.43	  0.15	  3.93	  1.17	 19.31	  0.79	  6.83	  1.14	  0.89	  0.05	 64.56	  4.58	 19.50	  0.07	  1.91	  0.31	 17.82	  0.41	  4.98	  0.47	  0.84	  0.06	 61.25	  3.68
      38	 38	064.03480	-24.06282	 24.54	  0.22	  1.63	  0.37	 22.51	  0.71	  2.60	  0.67	  0.62	  0.02	 57.01	  5.41	 22.65	  0.21	  2.38	  0.63	 21.44	  0.79	  3.52	  0.74	  0.59	  0.01	 56.84	  1.03	 22.09	  0.16	  1.70	  0.33	 20.14	  0.57	  2.79	  0.49	  0.60	  0.01	 54.81	  0.79	 21.75	  0.15	  1.57	  0.33	 19.64	  0.60	  2.46	  0.50	  0.60	  0.01	 53.47	  0.94	 21.44	  0.17	  1.77	  0.43	 19.58	  0.70	  2.88	  0.63	  0.63	  0.01	 55.63	  2.66	 21.31	  0.13	  1.79	  0.48	 19.48	  0.71	  2.82	  0.82	  0.63	  0.01	 56.19	  1.95	 21.26	  0.20	  1.46	  0.92	 18.99	  1.57	  2.73	  1.31	  0.61	  0.02	 57.11	  0.84
      39	 39	064.03408	-24.06674	 23.57	  0.07	  1.36	  0.48	 21.15	  0.83	  3.60	  0.54	  0.77	  0.01	  9.34	  1.24	 21.57	  0.02	  1.09	  0.05	 18.66	  0.11	  3.12	  0.08	  0.76	  0.02	 13.35	  1.14	 20.63	  0.04	  1.19	  0.05	 17.91	  0.13	  3.35	  0.26	  0.76	  0.02	 14.07	  2.26	 20.11	  0.04	  1.11	  0.10	 17.24	  0.24	  3.48	  0.39	  0.68	  0.02	 11.18	  1.71	 19.86	  0.05	  1.10	  0.09	 16.97	  0.22	  3.25	  0.56	  0.70	  0.01	  7.22	  3.36	 19.68	  0.08	  0.93	  0.09	 16.43	  0.28	  2.57	  0.37	  0.70	  0.01	 10.92	  0.59	 19.63	  0.05	  0.99	  0.06	 16.52	  0.17	  3.26	  0.32	  0.69	  0.04	 10.12	  1.33
      40	 40	064.03445	-24.06797	 26.23	  0.18	  0.45	  0.03	 21.43	  0.30	  0.78	  0.07	  0.77	  0.01	-35.08	  2.61	 24.28	  0.05	  0.53	  0.04	 19.83	  0.19	  1.41	  0.16	  0.95	  0.02	 12.47	 28.70	 23.37	  0.06	  0.53	  0.02	 18.91	  0.16	  1.53	  0.26	  0.89	  0.03	  4.11	  8.55	 22.95	  0.12	  0.54	  0.06	 18.53	  0.36	  1.36	  0.58	  0.81	  0.04	 22.09	 15.18	 22.63	  0.12	  0.56	  0.09	 18.29	  0.48	  1.89	  0.88	  0.84	  0.04	  6.77	  4.92	 22.37	  0.10	  0.61	  0.09	 18.20	  0.43	  2.48	  1.11	  0.84	  0.05	  5.74	  2.11	 22.28	  0.10	  0.62	  0.09	 18.17	  0.43	  1.54	  0.89	  0.80	  0.07	  3.34	  1.51
      41	 41	064.04855	-24.06571	 22.54	  0.14	  2.32	  0.98	 21.28	  1.06	  4.55	  0.94	  0.92	  0.01	  7.54	  4.66	 20.47	  0.08	  3.74	  0.91	 20.24	  0.61	  5.24	  0.44	  0.95	  0.01	 22.52	  6.34	 19.46	  0.10	  3.78	  0.79	 19.26	  0.56	  5.33	  0.59	  0.91	  0.02	 12.43	  4.72	 18.82	  0.17	  5.83	  1.87	 19.56	  0.87	  6.62	  1.45	  0.94	  0.02	 14.32	  4.77	 18.83	  0.11	  3.19	  0.71	 18.25	  0.60	  4.71	  0.70	  0.95	  0.02	  6.74	 42.85	 18.56	  0.13	  4.36	  1.21	 18.67	  0.73	  5.67	  0.97	  0.94	  0.04	 21.10	  8.38	 18.63	  0.06	  2.33	  0.28	 17.37	  0.32	  4.31	  0.30	  0.89	  0.06	 11.56	 20.83
      42	 42	064.03275	-24.06826	 24.41	  0.13	  1.53	  0.12	 22.24	  0.30	  1.60	  0.08	  0.59	  0.01	-31.64	  0.20	 22.21	  0.03	  1.84	  0.10	 20.44	  0.14	  1.96	  0.10	  0.54	  0.01	-30.78	  0.58	 21.29	  0.04	  1.74	  0.08	 19.40	  0.15	  1.95	  0.10	  0.52	  0.01	-30.04	  0.75	 20.85	  0.07	  1.65	  0.16	 18.86	  0.27	  1.75	  0.18	  0.54	  0.02	-28.86	  1.18	 20.61	  0.06	  1.63	  0.19	 18.58	  0.31	  1.71	  0.28	  0.52	  0.02	-28.96	  0.50	 20.45	  0.05	  1.62	  0.16	 18.41	  0.26	  1.64	  0.31	  0.53	  0.01	-29.28	  0.95	 20.34	  0.05	  1.84	  0.18	 18.57	  0.27	  1.67	  0.28	  0.52	  0.02	-29.73	  1.20
      43	 43	064.03311	-24.06796	 24.64	  0.10	  0.51	  0.20	 20.10	  0.96	  4.42	  0.81	  0.69	  0.02	  3.09	  0.11	 22.87	  0.04	  0.53	  0.07	 18.41	  0.31	  4.19	  0.42	  0.71	  0.05	  0.35	  3.72	 22.00	  0.05	  0.48	  0.05	 17.32	  0.27	  3.97	  0.82	  0.63	  0.04	  0.35	  4.29	 21.56	  0.13	  0.48	  0.09	 16.90	  0.52	  2.80	  1.56	  0.63	  0.03	  6.12	  8.43	 21.23	  0.08	  0.50	  0.07	 16.62	  0.37	  3.72	  2.11	  0.64	  0.02	  0.84	  2.75	 20.88	  0.10	  0.72	  0.19	 17.08	  0.67	  9.78	  4.09	  0.71	  0.05	 -2.19	  2.93	 20.88	  0.06	  0.41	  0.09	 15.84	  0.55	  4.31	  1.56	  0.61	  0.06	 -0.48	  3.22
      44	 44	064.03572	-24.06809	 25.94	  0.02	  1.75	  0.06	 24.07	  0.10	  2.96	  0.08	  0.90	  0.00	-62.49	  0.07	 24.09	  0.06	  1.41	  0.11	 21.74	  0.24	  2.58	  0.22	  0.80	  0.06	 74.50	  3.06	 23.21	  0.02	  1.33	  0.02	 20.74	  0.06	  2.54	  0.05	  0.85	  0.01	 74.12	  3.38	 22.74	  0.02	  1.45	  0.03	 20.46	  0.07	  2.51	  0.15	  0.83	  0.01	 63.28	  6.56	 22.57	  0.01	  1.44	  0.04	 20.27	  0.06	  2.78	  0.28	  0.80	  0.01	 69.99	  4.89	 22.39	  0.02	  1.53	  0.03	 20.21	  0.06	  2.61	  0.07	  0.82	  0.01	 60.66	 14.91	 22.30	  0.01	  1.55	  0.03	 20.15	  0.06	  2.65	  0.09	  0.84	  0.01	 80.87	 22.00
      45	 45	064.03872	-24.06610	 23.61	  0.07	  1.68	  0.15	 21.65	  0.26	  3.57	  0.06	  0.57	  0.03	 -4.07	  0.90	 21.80	  0.01	  1.61	  0.02	 19.75	  0.04	  5.12	  0.05	  0.51	  0.00	 -6.31	  0.22	 20.87	  0.01	  1.31	  0.03	 18.38	  0.05	  2.89	  0.17	  0.56	  0.01	 -3.28	  0.29	 20.43	  0.02	  1.42	  0.05	 18.10	  0.09	  2.80	  0.16	  0.63	  0.02	 -0.77	  0.99	 20.17	  0.03	  1.50	  0.06	 17.95	  0.11	  3.15	  0.34	  0.64	  0.00	 -1.08	  0.19	 20.04	  0.01	  1.39	  0.06	 17.67	  0.11	  2.81	  0.15	  0.63	  0.03	 -1.02	  0.37	 19.90	  0.02	  1.33	  0.06	 17.43	  0.12	  2.85	  0.08	  0.61	  0.02	 -1.35	  0.38
