galaxy,split,split_sha256,duplicate_of,diagnostic_pass,mean_square,channel_lag1,quadrant_min,quadrant_max,failed_gates
NGC5055,9062035-reverse,c30e249416343e884f712dfc4ef4c900696ad73bb4b5dbbb7da16af03650a4bf,,True,0.9102596537625014,-0.0049862293499439445,0.8336052296896421,0.980038179719119,
NGC6946,9062028-forward,2430b07fc44db105903e48ab2a0bea4901338c4c23b608ae5698896ad18259e5,,True,0.9792615428091592,-0.020445346502752624,0.8603681416977572,1.1580173538089007,
NGC6946,9062028-reverse,b6090a110ba9ff8d922dab9518f3246cae042de2f31007082bcc40455890204c,,True,1.029574778884098,0.0025316155029408162,1.0110569332122221,1.0631193188725054,
NGC6946,9062029-forward,de3cb323acfe10f8167c0d65eff5afa16232585cefed6075bdf14ef55ec4266a,,True,0.9574913119146427,-0.07408119237231037,0.8856226942568722,1.0440575630942268,
NGC6946,9062029-reverse,a579ae81b390a5448c3dd8d20d270f5a2e90430c7cd6b1d929b7661c4576ebe2,,True,0.9514774881897262,-0.018465055429136384,0.8676714657423665,1.0693065799128767,
NGC6946,9062030-forward,d60606057646019ddd1ecedd8ce0ac89fac412f2970ee609804291d22fa89d0d,,True,0.9212992313414075,-0.0049846024087280725,0.8541931911918612,0.9932293252535632,
NGC6946,9062030-reverse,5e099f2f984f8fd04e9a8ec0c0cbb566ce9148b0ecff696a3685ea76fcb10b52,,True,0.9922719857301217,-0.062066205703250395,0.9044346665575066,1.0737608179791291,
NGC6946,9062031-forward,d8516a635beb6157f8304d267bc6e8d4d672413e19336b7631e78d8bc9b5ac69,,True,0.9773253987645458,-0.0661300275511641,0.9217429262782798,1.06701984955849,
NGC6946,9062031-reverse,744582a92dc787a3fb7db0e484f1620711287cda5dc68e2076a47064256905a3,,True,1.0233895696567892,0.06618522449642443,0.924883791007843,1.126814131242532,
NGC6946,9062032-forward,8c48961fb4af5ab0212f01cbcfcdb2f166d6337f1b08f86e658d59bcd5356d8d,,True,0.961151612781508,-0.04011837476458273,0.9011689356926174,1.069939097358458,
NGC6946,9062032-reverse,fb5546626ab72217ab1dcf6cfcad7454da84254b9b27d2ae4177f357bf4ae89e,,True,1.098260874868298,0.06518262921844407,0.9747764960105437,1.2144463420720621,
NGC6946,9062033-forward,5d1efc3f112d92275b94e3ae0de8f2344937d95f33e5d0adcac00a0bad75c10f,,True,0.8627327095869217,-0.11088690018918165,0.8309710776194441,0.8888090097941275,
NGC6946,9062033-reverse,595ca4629417c28ee02ade2696861f6f67487386aa902cab860870e5840ee8d1,,True,1.0464445539252525,0.04259233608057826,0.9941828884513064,1.1303973075579274,
NGC6946,9062034-forward,b5e70c707a022a625ed5243f455b4420d04ffad190f7cf7af25cc5e427d70b89,,True,1.0561505804285507,0.05882102775673569,0.9666027034448836,1.2154078959872607,
NGC6946,9062034-reverse,d1047f84564e42e280a175626ee9673784b0122bb57290695d67030bef8f9f99,,True,0.97657268296721,-0.04375749889815564,0.8515616625291458,1.1814863184913436,
NGC6946,9062035-forward,0fc5b672e69e8e5fb4eb964c74c226b27632cc37c4a9d8553efa1a8a15d1b5cd,,True,0.9247607755378692,-0.06556314723367525,0.8315405318921775,1.0023796469286805,
NGC6946,9062035-reverse,1f08664c45503dc7b774f0c14d0097223a711a806528201e9a09fcc6d982fe2e,,True,1.0269473107982838,0.019698744480496775,0.9346279772017125,1.1266453843358275,
NGC7331,9062028-forward,9ba5b927c2970397949618067b270bf1b3941614740e5709056435774c05d63a,,True,0.8671847621842034,-0.0842206431162591,0.8067239773876453,0.9011842581964629,
NGC7331,9062028-reverse,2c799f186b200ec12106cc83ad0709156c198774d29cac99aafc968fc605452e,,True,1.0283576882344698,0.05614188833145662,0.932113757752088,1.105102849645964,
NGC7331,9062029-forward,f64a7e9b02143173801ceaa83adba6f7e96e05a103005779199a89afbb223d2c,,True,1.007990791475686,0.05281758649458143,0.8977004420148436,1.0729974493859,
NGC7331,9062029-reverse,32ec6284dfbf6b09a82b4f1e8870555b2f73f0b8936b351b7b98b246e59c98bc,,True,0.898632356454567,-0.10720445995292284,0.8736320739914779,0.9296110581788699,
NGC7331,9062030-forward,d552de290ddc9a3a32bc3bc998b103af2f6c3e830b6f97760e0743dd2f3187fb,,True,1.0116921761621303,-0.05619998851212799,0.9315167161977568,1.1553712197863995,
NGC7331,9062030-reverse,d8a0890140f9ecd03aaf5443baf68591295059b736fe5e94c29f7cd87b37d5c9,,True,0.9146908303917823,-0.006826052080658822,0.8500162347544117,1.0247368055920307,
NGC7331,9062031-forward,7cd227b01c4a54e3dba712d0be6ad3e6865baa2134125c82ac3588b87e134bb6,,True,0.9972173281678239,0.03019688388521098,0.8966359299282691,1.1315497021792806,
NGC7331,9062031-reverse,bae0c16b8b92923b9fc9daee951afc5aa587557fb1e49fa939d2d9d0fa230e76,,True,0.9065682244848443,-0.07364858785148094,0.8749767021313123,0.9415613505758572,
NGC7331,9062032-forward,0b7f252feb9a168247598d11fc313e11d7c8aa44ca788226a2a3ca85476a22db,,True,0.9578341011190645,0.030093725795136594,0.9136318726846082,1.0244652739491522,
NGC7331,9062032-reverse,bc6de72f82d7f957f1ca16382c0852797867b27cbc779e4b5c39870255c74d32,,True,0.9324981137202604,-0.10041813114478913,0.8566924351316727,1.0474400531004606,
NGC7331,9062033-forward,a7fa2cc7c3c60e30f1880a5a8d7ede2ef4fa878605c3e52e492abd184d9b678e,,True,0.9004862644402976,-0.09620869773495982,0.87409475966403,0.944542099866474,
NGC7331,9062033-reverse,416114fbffe6207a861163befda5a69305efe4b34ce4dcea9ec43e9c1e9a71e1,,True,1.0118590318990217,0.04022406110794065,0.9073193744442882,1.143123137757986,
NGC7331,9062034-forward,eefdfb2d32b7e55f7b02b6ab29506ecbeb0741c4031565decf8abad48a0f0740,,True,0.9875728781001564,-0.015061769350710727,0.9272246560207156,1.0428179051364843,
NGC7331,9062034-reverse,9aaac40fc24dc1ee531dedb5f5e2dcee93426b4b2fc863137ffb4cfc56f58168,,True,0.9123808993924692,-0.036373184227825775,0.835242732049537,1.0165637163643058,
NGC7331,9062035-forward,32bf043b15a7a0f5d845e131f131df7ed94da50c62f3a136ed9d87288931cd13,,True,0.8571549019107716,-0.047316867391292504,0.8083012667736709,0.9129318441924726,
NGC7331,9062035-reverse,d0cc697b5e0f99ee593084952cd6eabc7bf0719fc03b07d08c8e5ceb4c19d63e,,True,1.0133717257170316,-0.027370041377135522,0.9298678786486713,1.0691176180435673,
UGC04305,9062028-forward,9194f24208acbfeccd92151b4d80d4f83e41474f555cf3372c5c0378937c097d,,True,0.9684131896167236,-0.04687756280122791,0.9255886454851943,1.0644311122030807,
UGC04305,9062028-reverse,ccf048756390d43588b87672173483513c027b381b0bd58854c865615dc7e357,,True,1.0915475829470354,-0.005186639209176545,1.0018611989306119,1.2288192770002624,
UGC04305,9062029-forward,fa8b670808e7877c2910e33ae1f1e66834c74a704464979717159eb6598a8512,,True,1.0166347870120889,-0.0212924238483016,0.948032785498649,1.0764762107177752,
UGC04305,9062029-reverse,32dfd74d6507810480ac166a17009d677ccc33370ca5f38c4360bbe1320bfb4c,,True,0.9895721934545517,-0.04625710322031893,0.9487240994320957,1.086381795374354,
UGC04305,9062030-forward,f159a56ac1de9d921f25fe85a576863b61f1d5d1893da59af7c083b98e1a8039,,True,0.9870551307373535,-0.06779697724347243,0.955220349668734,1.069568628343186,
UGC04305,9062030-reverse,1f3d768bf05a0e2fb6fc8b4d9e905e04db41624badf9232b926af9a72b167ead,,True,1.0041497669845487,0.004162374843486385,0.9540040384110822,1.0845721673495896,
UGC04305,9062031-forward,a6789485d34beaa59013ea8aed3784c91c563ea7ddf6647ad72ebb1b48d99461,,True,0.9405779341203296,0.0003425901240615983,0.9147427136078293,0.9540500389006046,
UGC04305,9062031-reverse,08824c3e660b99e32f843e9346c7fca57266e73b365603232b96439203bf56c9,,True,1.0675315069252305,-0.06605923177157653,1.0058440406871103,1.1471505602460603,
UGC04305,9062032-forward,69b53038d6b0b06bd0545e93f23323b06758fa9630040ccda3a9946725fc3d29,,True,0.9892365796802847,-0.009306651785328472,0.9239144627079139,1.0633250216943644,
UGC04305,9062032-reverse,e4e170b934daf278cf11fa0f1536eb58bc121103f6292e165444ef279c88eaaf,,True,0.9953939671143321,-0.06222675559494769,0.9658768219396183,1.062781491353109,
UGC04305,9062033-forward,f93a483bcd7d23d93d71d175e10db81a1340aa8fb4a1d9c3995307e1e5e28b3d,,True,1.0738588352790226,-0.024022755049750245,1.0079497100679167,1.1239469256345889,
UGC04305,9062033-reverse,c79345671c0c922129b30f0665e370a109831e432fba26c990b3a71a661a1c84,,True,0.9497679298874251,-0.027082833248487592,0.9148955553207894,0.9754198612275023,
UGC04305,9062034-forward,317af333d671803c969bbb7d1fdbab8d4efa225ef97fb504c4a4e62d9cbb82d6,,True,1.124067777270047,-0.0020418875551830567,0.9985189160709189,1.2025491638417516,
UGC04305,9062034-reverse,a8d678a02306ea5291e3ba04eafedd25d6a483d4be3ce1782b271b9604f9836b,,True,0.9486881067352652,0.00800536681693949,0.9218666535281357,1.0119441270224003,
UGC04305,9062035-forward,244a006877935d2cc0f2a7714f1362e3cfa56ecdd03a022e06583b171545a2e7,,True,1.060427687210599,0.04694299291262829,0.9978031888718827,1.1255724154479716,
UGC04305,9062035-reverse,2051773777a5b5df7b57284f24a101ae40c1063b4728f173dcb1ea6879798f9d,,True,0.9614584935776467,-0.10275961998812502,0.9075552449082691,1.050944065498242,
