#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:28:25 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:28:25	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J%2FA%2BA%2F710%2FA145%2Fcougs.dat&-out.max=unlimited&-out.all=1	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_37100145
#Name: J/A+A/710/A145
#Title: COUGS-DESI Polar-Structure Galaxies in DESI (Bahr+, 2026)
#INFO	ivoid=ivo://cds.vizier/j/a+a/710/a145	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/710/a145	    IVOID of underlying data collection
#INFO	creator=Bahr S.K.H.	    First author or institution
#INFO	cites=bibcode:2026A&A...710A.145B	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2026	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/710/A145	    Dataset landing page
#INFO	publication_date=2026-06-09	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_710_A145_cougs:
#Name: J/A+A/710/A145/cougs
#Title: Photometric and morphological parameters for our polar structure galaxies sample
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	Name	(a24)	Galaxy name in the COUGS v1 catalog (NAME)	[ucd=meta.id;meta.main]
#Column	IAU	(A19)	IAU-designated galaxy identifier based on RA and DEC (IAU_ID)	[ucd=meta.id]
#Column	RAJ2000	(F11.7)	Right ascension (J2000.0) of the galaxy center (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F11.7)	Declination (J2000.0) of the galaxy center (DEC)	[ucd=pos.eq.dec;meta.main]
#Column	TYPE1	(A3)	Primary structural classification of the PSG (PSG_TYPE_1) (4)	[ucd=src.class]
#Column	TYPE2	(A3)	Secondary structural classification of the PSG (PSG_TYPE_2) (4)	[ucd=src.class]
#Column	Morph	(A4)	Host galaxy morphological type (E, S0, S, Irr, M) (MORPHTYPE)	[ucd=src.morph.type]
#Column	PGC	(I7)	? Principal Galaxy Catalog identifier (PGC)	[ucd=meta.id.assoc]
#Column	LEDA	(A4)	Display the LEDA website object page	[ucd=meta.ref.url]
#Column	MorphL	(A4)	Morphological classification from LEDA (MORPHTYPE_LEDA)	[ucd=src.morph.type]
#Column	SGA	(I7)	? ID number from the SGA catalog (SGA_ID)	[ucd=meta.id.assoc]
#Column	gmag	(F6.3)	? g-band magnitude measured at 26 mag arcsec^-2^ level (G_MAG_SB26_IRAF) (1)	[ucd=phot.mag;em.opt.B]
#Column	e_gmag	(F6.3)	? Uncertainty of the g-band asymptotic magnitude (G_MAG_SB26_ERR_IRAF)	[ucd=stat.error;phot.mag]
#Column	radgiso	(F7.4)	? g-band isophotal radius at 26 mag arcsec^-2^ (R26_G_IRAF)	[ucd=phys.angSize;src]
#Column	e_radgiso	(F7.4)	? Uncertainty of the g-band isophotal radius at 26 mag arcsec^-2 (R26_G_ERR_IRAF)	[ucd=stat.error]
#Column	rmag	(F7.4)	? r-band magnitude measured at 26 mag arcsec^-2^ level (R_MAG_SB26_IRAF) (1)	[ucd=phot.mag;em.opt.R]
#Column	e_rmag	(F7.4)	? Uncertainty of the r-band asymptotic magnitude (R_MAG_SB26_ERR_IRAF)	[ucd=stat.error;phot.mag]
#Column	radriso	(F7.4)	? r-band isophotal radius at 26 mag arcsec^-2 (R26_R_IRAF)	[ucd=phys.angSize;src]
#Column	e_radriso	(F7.4)	? Uncertainty of the r-band isophotal radius at 26 mag arcsec^-2 (R26_R_ERR_IRAF)	[ucd=stat.error]
#Column	imag	(F6.3)	? i-band magnitude measured at 26 mag arcsec^-2^ level (I_MAG_SB26_IRAF) (1)	[ucd=phot.mag;em.opt.I]
#Column	e_imag	(F6.3)	? Uncertainty of the i-band asymptotic magnitude (I_MAG_SB26_ERR_IRAF)	[ucd=stat.error;phot.mag]
#Column	radiiso	(F7.4)	? i-band isophotal radius at 26 mag arcsec^-2 (R26_I_IRAF)	[ucd=phys.angSize;src]
#Column	e_radiiso	(F7.4)	? Uncertainty of the i-band isophotal radius at 26 mag arcsec^-2 (R26_I_ERR_IRAF)	[ucd=stat.error]
#Column	zmag	(F6.3)	? z-band magnitude measured at 26 mag arcsec^-2^ level (Z_MAG_SB26_IRAF) (1)	[ucd=phot.mag;em.opt.I]
#Column	e_zmag	(F6.3)	? Uncertainty of the z-band asymptotic magnitude (Z_MAG_SB26_ERR_IRAF)	[ucd=stat.error;phot.mag]
#Column	radziso	(F7.4)	? z-band isophotal radius at 26 mag arcsec^-2 (R26_Z_IRAF)	[ucd=phys.angSize;src]
#Column	e_radziso	(F7.4)	? Uncertainty of the z-band isophotal radius at 26 mag arcsec^-2 (R26_Z_ERR_IRAF)	[ucd=stat.error]
#Column	Ag	(F6.3)	Galactic extinction in g band (A_G) (2)	[ucd=phys.absorption.gal]
#Column	Ar	(F6.3)	Galactic extinction in r band (A_R) (2)	[ucd=phys.absorption.gal]
#Column	Ai	(F6.3)	Galactic extinction in i band (A_I) (2)	[ucd=phys.absorption.gal]
#Column	Az	(F6.3)	Galactic extinction in z band (A_Z) (2)	[ucd=phys.absorption.gal]
#Column	z	(F9.6)	? Final adopted redshift (REDSHIFT)	[ucd=src.redshift]
#Column	n_z	(a20)	Name of the column that supplied REDSHIFT for that row (REDSHIFT_SOURCE)	[ucd=meta.note]
#Column	DA	(F6.2)	? Angular diameter distance (DA)	[ucd=phys.size.diameter]
#Column	Scale	(F6.3)	? Physical scale (SCALE)	[ucd=instr.scale]
#Column	DL	(F7.2)	? Luminosity distance (DL)	[ucd=pos.distance]
#Column	Kcorg	(F6.3)	? K-corrections in g band (KCOR_G) (3)	[ucd=arith.factor;phot.mag]
#Column	Kcorr	(F6.3)	? K-corrections in r band (KCOR_R) (3)	[ucd=arith.factor;phot.mag]
#Column	Kcori	(F7.3)	? K-corrections in i band (KCOR_I) (3)	[ucd=arith.factor;phot.mag]
#Column	Kcorz	(F6.3)	? K-corrections in z band (KCOR_Z) (3)	[ucd=arith.factor;phot.mag]
#Column	gMAG	(F7.3)	? Absolute magnitude in g band corrected for Galactic extinction and K-correction (M_G)	[ucd=phys.magAbs]
#Column	rMAG	(F7.3)	? Absolute magnitude in r band corrected for Galactic extinction and K-correction (M_R)	[ucd=phys.magAbs]
#Column	iMAG	(F7.3)	? Absolute magnitude in i band corrected for Galactic extinction and K-correction (M_I)	[ucd=phys.magAbs]
#Column	zMAG	(F7.3)	? Absolute magnitude in z band corrected for Galactic extinction and K-correction (M_Z)	[ucd=phys.magAbs]
#Column	rMajAxis	(F6.2)	? Physical semi-major axis at the r-band SB26 level (PHYS_SMA_SB26)	[ucd=phys.angSize;src]
#Column	SimbadName	(A12)	Simbad column added by the CDS	[ucd=meta.id]
recno	Name	IAU	RAJ2000	DEJ2000	TYPE1	TYPE2	Morph	PGC	LEDA	MorphL	SGA	gmag	e_gmag	radgiso	e_radgiso	rmag	e_rmag	radriso	e_radriso	imag	e_imag	radiiso	e_radiiso	zmag	e_zmag	radziso	e_radziso	Ag	Ar	Ai	Az	z	n_z	DA	Scale	DL	Kcorg	Kcorr	Kcori	Kcorz	gMAG	rMAG	iMAG	zMAG	rMajAxis	SimbadName
    1450	PGC031387               	J103542.06+260733.1	158.9252444	+26.1258482	PH 	   	S   	  31387	LEDA	IB  	1200159	14.744	 0.020	 0.4442	 0.0856	14.2780	 0.0220	 0.5178	 0.0651	14.115	 0.015	 0.5250	 0.1029	13.960	 0.040	 0.8514	 0.1907	 0.075	 0.049	 0.036	 0.027	 0.004655	SDSS_SPEC_REDSHIFT  	 20.59	 0.100	  20.78	 0.001	 0.006	  0.000	 0.001	-16.920	-17.365	-17.509	-17.656	  3.11	LEDA 31387
    1451	PGC1645066              	J103613.12+211215.2	159.0546545	+21.2042168	PTS	   	S   	1645066	LEDA	Sc  	1354159	16.965	 0.061	 0.3549	 0.0269	16.0970	 0.0580	 0.4097	 0.0416	15.689	 0.051	 0.5328	 0.0238	15.391	 0.068	 0.4381	 0.1292	 0.068	 0.045	 0.033	 0.025	 0.105927	SDSS_SPEC_REDSHIFT  	415.18	 2.013	 507.79	 0.207	 0.070	  0.017	 0.009	-21.838	-22.546	-22.889	-23.171	 49.48	LEDA 1645066
    1452	UGC05775                	J103722.18+370439.6	159.3424084	+37.0776741	PTS	   	S   	  31545	LEDA	    	1288430	15.418	 0.022	 0.7899	 0.0900	14.6560	 0.0160	 0.9853	 0.0954	      	      	       	       	14.182	 0.017	 0.7618	 0.3302	 0.044	 0.029	 0.021	 0.016	 0.023410	SDSS_SPEC_REDSHIFT  	101.18	 0.491	 105.97	 0.039	 0.025	       	 0.009	-19.791	-20.524	       	-20.969	 29.03	LEDA 31545
    1453	2MASXJ10374134+0557533  	J103741.34+055753.5	159.4222388	+05.9648745	PTS	   	S0-a	3467388	LEDA	S?  	 918790	17.487	 0.048	 0.1730	 0.0058	16.5870	 0.0330	 0.2108	 0.0111	16.212	 0.038	 0.1938	 0.0226	15.929	 0.078	 0.2036	 0.0771	 0.089	 0.058	 0.042	 0.032	 0.068920	SDSS_SPEC_REDSHIFT  	282.06	 1.367	 322.28	 0.158	 0.062	  0.034	 0.015	-20.301	-21.074	-21.405	-21.659	 17.29	LEDA 3467388
    1454	2MASXJ10381359+0231046  	J103813.59+023104.6	159.5566231	+02.5179568	PTS	   	S   	3758396	LEDA	S0-a	 823617	16.936	 0.033	 0.2506	 0.0281	16.0640	 0.0260	 0.2810	 0.0162	15.655	 0.041	 0.5197	 0.0851	15.401	 0.045	 0.3576	 0.0691	 0.113	 0.074	 0.054	 0.041	 0.095378	SDSS_SPEC_REDSHIFT  	378.43	 1.835	 454.06	 0.191	 0.068	  0.018	 0.009	-21.654	-22.364	-22.703	-22.935	 30.94	LEDA 3758396
    1455	UGC05793                	J103918.47+145052.9	159.8269721	+14.8480203	PTS	   	S   	  31687	LEDA	    	 122678	15.114	 0.016	 0.7689	 0.0576	14.2730	 0.0130	 0.8219	 0.0743	13.866	 0.013	 0.8666	 0.0868	13.548	 0.015	 0.8984	 0.2194	 0.132	 0.087	 0.063	 0.047	 0.021977	SDSS_SPEC_REDSHIFT  	 95.15	 0.461	  99.38	 0.037	 0.022	  0.022	 0.011	-20.041	-20.822	-21.205	-21.496	 22.73	LEDA 31687
    1456	PGC031704               	J103931.81+444321.5	159.8825554	+44.7226257	PH 	   	S0-a	  31704	LEDA	S0  	 576314	16.047	 0.032	 0.3295	 0.0088	15.0330	 0.0250	 0.4962	 0.0247	      	      	       	       	14.553	 0.013	 0.3287	 0.1492	 0.057	 0.038	 0.027	 0.021	 0.049390	SDSS_SPEC_REDSHIFT  	206.88	 1.003	 227.82	 0.110	 0.047	       	 0.015	-20.908	-21.840	       	-22.271	 29.86	LEDA 31704
    1457	PGC1290118              	J104024.25+055041.2	160.1010491	+05.8447672	PTS	   	S   	1290118	LEDA	Sc  	 748330	16.513	 0.035	 0.2430	 0.0414	16.1400	 0.0340	 0.2679	 0.0335	16.023	 0.067	 0.2644	 0.0848	15.832	 0.102	 0.7174	 0.1342	 0.066	 0.043	 0.031	 0.024	 0.027395	SDSS_SPEC_REDSHIFT  	117.83	 0.571	 124.38	 0.003	 0.026	 -0.026	 0.000	-19.030	-19.403	-19.456	-19.666	  9.18	LEDA 1290118
    1458	2MASXJ10404694+1859187  	J104046.96+185919.3	160.1956689	+18.9886940	PR 	   	S   	       	LEDA	    	       	17.181	 0.072	 0.2662	 0.0385	16.4840	 0.0740	 0.2884	 0.0435	16.204	 0.057	 0.2933	 0.0576	15.976	 0.095	 0.3249	 0.0994	 0.099	 0.065	 0.047	 0.036	 0.092616	REDSHIFT_NED        	368.65	 1.787	 440.10	 0.112	 0.043	 -0.039	-0.010	-21.248	-21.842	-22.022	-22.268	 30.92	
    1459	PGC031813               	J104109.76+064912.3	160.2906706	+06.8200878	PR 	PTS	S   	  31813	LEDA	S?  	 106395	15.522	 0.034	 0.4210	 0.0824	14.7280	 0.0280	 0.4898	 0.0610	14.360	 0.021	 0.5447	 0.0659	14.086	 0.047	 0.6462	 0.1761	 0.114	 0.075	 0.054	 0.041	 0.033350	SDSS_SPEC_REDSHIFT  	142.41	 0.690	 152.07	 0.063	 0.034	  0.024	 0.012	-20.565	-21.291	-21.628	-21.877	 20.28	LEDA 31813
    1460	PGC3123016              	J104118.22+030234.6	160.3259055	+03.0429471	PR 	PH 	S0-a	3123016	LEDA	E   	   1231	16.942	 0.074	 0.2206	 0.0288	16.0570	 0.0400	 0.3008	 0.0204	15.684	 0.037	 0.3589	 0.0259	15.399	 0.065	 0.3493	 0.0721	 0.120	 0.079	 0.057	 0.043	 0.084086	SDSS_SPEC_REDSHIFT  	338.05	 1.639	 397.29	 0.175	 0.065	  0.021	 0.010	-21.349	-22.083	-22.390	-22.650	 29.58	LEDA 3123016
    1461	PGC155678               	J104208.76-023142.2	160.5365030	-02.5283837	PR 	   	S   	 155678	LEDA	S0-a	1235891	16.085	 0.052	 0.4901	 0.0533	15.1140	 0.0470	 0.6418	 0.0586	14.661	 0.031	 0.7117	 0.0625	14.395	 0.048	 0.7918	 0.1159	 0.228	 0.150	 0.109	 0.082	 0.038100	REDSHIFT_NED        	161.77	 0.784	 174.33	 0.078	 0.038	  0.033	 0.015	-20.428	-21.281	-21.688	-21.909	 30.19	LEDA 155678
    1462	UGC05825                	J104211.05+234448.2	160.5460495	+23.7467174	PR 	   	S0  	  31887	LEDA	SBa 	 988619	14.072	 0.022	 0.7354	 0.0310	13.3470	 0.0240	 0.8376	 0.1084	13.048	 0.020	 0.9209	 0.0913	12.767	 0.030	 1.1308	 0.3260	 0.077	 0.051	 0.037	 0.028	 0.011606	SDSS_SPEC_REDSHIFT  	 50.89	 0.247	  52.08	 0.016	 0.013	  0.010	 0.006	-19.604	-20.300	-20.582	-20.850	 12.41	LEDA 31887
    1463	UGC05814                	J104238.02+772940.6	160.6584294	+77.4946017	PTS	   	M   	  31916	LEDA	Sab 	1213657	14.188	 0.020	 0.9732	 0.0062	13.3110	 0.0200	 1.2456	 0.0836	      	      	       	       	12.897	 0.035	 1.4924	 0.2972	 0.067	 0.044	 0.032	 0.024	 0.035818	REDSHIFT_NED        	152.50	 0.739	 163.62	 0.072	 0.036	       	 0.010	-22.020	-22.838	       	-23.206	 55.23	LEDA 31916
    1464	2MASXJ10423875+0621310  	J104238.75+062130.7	160.6614723	+06.3585325	PTS	   	S   	3467919	LEDA	E   	 307146	16.965	 0.053	 0.2504	 0.0157	16.0600	 0.0410	 0.2913	 0.0342	15.700	 0.038	 0.3191	 0.0274	15.420	 0.067	 0.3392	 0.0701	 0.091	 0.060	 0.043	 0.033	 0.067717	SDSS_SPEC_REDSHIFT  	277.53	 1.346	 316.39	 0.155	 0.061	  0.032	 0.015	-20.782	-21.562	-21.876	-22.129	 23.53	LEDA 3467919
    1465	PGC1053722              	J104321.74-044616.5	160.8405785	-04.7712365	PTS	PTS	S0-a	1053722	LEDA	    	1414157	16.630	 0.042	 0.2824	 0.0324	15.7190	 0.0520	 0.3594	 0.0329	15.297	 0.027	 0.4507	 0.0295	15.063	 0.052	 0.4445	 0.0861	 0.148	 0.097	 0.071	 0.053	 0.049501	REDSHIFT_LEDA       	207.32	 1.005	 228.35	 0.108	 0.048	  0.034	 0.015	-20.419	-21.219	-21.601	-21.798	 21.67	LEDA 1053722
    1466	PGC2678027              	J104348.00+652957.1	160.9500149	+65.4991812	PTS	   	S   	2678027	LEDA	E   	   3749	15.709	 0.028	 0.4112	 0.0286	14.8520	 0.0380	 0.6091	 0.0664	      	      	       	       	14.613	 0.020	 0.3280	 0.2460	 0.056	 0.037	 0.027	 0.020	 0.037838	SDSS_SPEC_REDSHIFT  	160.71	 0.779	 173.10	 0.076	 0.037	       	 0.006	-20.614	-21.413	       	-21.604	 28.47	LEDA 2678027
    1467	PGC031992               	J104351.47+554542.6	160.9644395	+55.7618405	PR 	   	S   	  31992	LEDA	Sc  	1116687	15.180	 0.009	 0.2873	 0.0593	14.7960	 0.0130	 0.3186	 0.0734	      	      	       	       	14.612	 0.010	 0.2784	 0.1263	 0.029	 0.019	 0.014	 0.010	 0.025723	SDSS_SPEC_REDSHIFT  	110.86	 0.537	 116.64	 0.005	 0.025	       	 0.000	-20.188	-20.582	       	-20.732	 10.27	LEDA 31992
    1468	PGC1391963              	J104447.92+111935.2	161.1996679	+11.3264343	PR 	   	S   	1391963	LEDA	Sc  	1435309	17.443	 0.033	 0.2746	 0.0164	16.6410	 0.0250	 0.3740	 0.0076	16.299	 0.037	 0.3034	 0.0812	16.019	 0.059	 0.4441	 0.1143	 0.088	 0.058	 0.042	 0.032	 0.037376	REDSHIFT_LEDA       	158.83	 0.770	 170.93	 0.073	 0.037	  0.026	 0.013	-18.882	-19.618	-19.933	-20.190	 17.28	LEDA 1391963
    1469	PGC1379409              	J104452.00+102545.8	161.2166853	+10.4293896	PR 	   	S   	1379409	LEDA	E?  	 121392	16.706	 0.038	 0.2388	 0.0234	15.9220	 0.0230	 0.2456	 0.0105	15.604	 0.015	 0.2492	 0.0244	15.354	 0.039	 0.3607	 0.0684	 0.086	 0.056	 0.041	 0.031	 0.029389	SDSS_SPEC_REDSHIFT  	126.10	 0.611	 133.62	 0.054	 0.030	  0.021	 0.011	-19.063	-19.793	-20.087	-20.317	  9.00	LEDA 1379409
    1470	NGC3353                 	J104522.43+555737.7	161.3434565	+55.9604831	PH 	   	S   	  32103	LEDA	SABb	 834499	13.049	 0.007	 0.9105	 0.0988	12.6510	 0.0110	 1.0867	 0.0669	      	      	       	       	12.623	 0.016	 1.9383	 0.3083	 0.024	 0.016	 0.012	 0.009	 0.003142	SDSS_SPEC_REDSHIFT  	 13.92	 0.067	  14.01	 0.000	 0.004	       	 0.001	-17.707	-18.101	       	-18.119	  4.37	LEDA 32103
    1471	PGC1031621              	J104611.25-063242.2	161.5468674	-06.5450639	PR 	PTS	M   	1031621	LEDA	    	 439388	16.417	 0.071	 0.3139	 0.0438	15.4610	 0.0530	 0.4733	 0.0207	15.083	 0.063	 0.4940	 0.0585	14.815	 0.073	 0.5031	 0.1026	 0.108	 0.071	 0.052	 0.039	 0.099061	REDSHIFT_LEDA       	391.36	 1.897	 472.74	 0.213	 0.075	  0.023	 0.009	-22.277	-23.058	-23.365	-23.606	 53.87	LEDA 1031621
    1472	2MASXJ10461656+1812048  	J104616.55+181205.3	161.5689642	+18.2014812	PTS	   	S   	3760292	LEDA	S?  	1110054	17.317	 0.049	 0.1918	 0.0378	16.4930	 0.0440	 0.2129	 0.0360	16.140	 0.046	 0.2270	 0.0672	15.909	 0.049	 0.2432	 0.0881	 0.100	 0.066	 0.048	 0.036	 0.081371	SDSS_SPEC_REDSHIFT  	328.17	 1.591	 383.75	 0.164	 0.063	  0.018	 0.007	-20.867	-21.556	-21.846	-22.054	 20.32	LEDA 3760292
    1473	PGC032168               	J104621.72-021713.4	161.5904911	-02.2870428	PH 	   	S   	  32168	LEDA	E   	 417924	14.551	 0.018	 0.6695	 0.0149	13.6520	 0.0130	 0.8281	 0.0448	13.247	 0.024	 0.8956	 0.1197	12.986	 0.020	 1.0388	 0.1013	 0.152	 0.100	 0.073	 0.055	 0.035845	REDSHIFT_NED        	152.61	 0.740	 163.74	 0.072	 0.036	  0.031	 0.014	-21.744	-22.555	-22.928	-23.154	 36.77	LEDA 32168
    1474	PGC1304269              	J104623.66+063710.0	161.5985949	+06.6194423	PR 	PTS	S0  	1304269	LEDA	Sab 	1207334	16.848	 0.028	 0.2321	 0.0028	15.8470	 0.0280	 0.2642	 0.0361	15.391	 0.018	 0.2922	 0.0158	15.045	 0.028	 0.2854	 0.0717	 0.095	 0.063	 0.046	 0.034	 0.027816	SDSS_SPEC_REDSHIFT  	119.58	 0.580	 126.33	 0.039	 0.024	  0.028	 0.013	-18.794	-19.748	-20.191	-20.510	  9.19	LEDA 1304269
    1475	PGC1411305              	J104635.51+123209.8	161.6479399	+12.5360681	PTS	   	S   	1411305	LEDA	    	1038722	18.021	 0.098	 0.1764	 0.0122	16.9820	 0.0750	 0.2374	 0.0288	16.542	 0.039	 0.2238	 0.0098	16.281	 0.112	 0.2564	 0.0897	 0.072	 0.048	 0.035	 0.026	 0.203114	SDSS_SPEC_REDSHIFT  	713.84	 3.461	1033.27	 0.383	 0.079	  0.006	 0.006	-22.505	-23.216	-23.570	-23.822	 49.30	LEDA 1411305
    1476	PGC032269               	J104802.14+142428.9	162.0089336	+14.4080299	PTS	EW 	S   	  32269	LEDA	S0-a	1320127	14.639	 0.027	 1.0352	 0.0783	13.7350	 0.0220	 1.1785	 0.0784	13.308	 0.047	 1.2154	 0.2213	13.005	 0.034	 1.3473	 0.2247	 0.096	 0.063	 0.046	 0.034	 0.032299	REDSHIFT_NED        	138.10	 0.670	 147.17	 0.062	 0.032	  0.030	 0.015	-21.358	-22.199	-22.607	-22.883	 47.38	LEDA 32269
    1477	SPRC105                 	J104844.74+384636.2	162.1864030	+38.7767157	PB 	   	S   	       	LEDA	    	       	17.593	 0.035	 0.1367	 0.0164	16.7080	 0.0260	 0.1645	 0.0342	      	      	       	       	16.094	 0.018	 0.1439	 0.0894	 0.067	 0.044	 0.032	 0.024	 0.024916	SDSS_SPEC_REDSHIFT  	107.49	 0.521	 112.91	 0.043	 0.025	       	 0.012	-17.781	-18.625	       	-19.206	  5.14	
    1478	2MASXJ10494608+4738508  	J104946.00+473850.9	162.4416755	+47.6474819	PR 	   	S0-a	3468466	LEDA	Sbc 	 847997	17.171	 0.046	 0.2863	 0.0267	16.0770	 0.0320	 0.4102	 0.0124	      	      	       	       	15.549	 0.034	 0.2770	 0.1400	 0.060	 0.039	 0.029	 0.021	 0.116037	SDSS_SPEC_REDSHIFT  	449.54	 2.179	 559.92	 0.304	 0.104	       	 0.014	-21.934	-22.807	       	-23.227	 53.63	
    1479	PGC032433               	J104956.15-015251.4	162.4839439	-01.8809461	PR 	PTS	S   	  32433	LEDA	S0-a	 402976	16.034	 0.022	 0.2803	 0.0022	15.1850	 0.0180	 0.3129	 0.0104	14.808	 0.029	 0.3601	 0.0638	14.577	 0.023	 0.4074	 0.0735	 0.135	 0.089	 0.064	 0.048	 0.037222	REDSHIFT_NED        	158.21	 0.767	 170.20	 0.075	 0.037	  0.029	 0.013	-20.331	-21.096	-21.440	-21.639	 14.40	LEDA 32433
    1480	PGC817230               	J105008.73-221418.3	162.5363745	-22.2384167	PTS	   	S   	 817230	LEDA	    	       	17.020	 0.026	 0.3043	 0.0515	16.1980	 0.0570	 0.3084	 0.0758	15.803	 0.022	 0.4083	 0.0441	15.502	 0.069	 0.3686	 0.1722	 0.218	 0.144	 0.104	 0.078	 0.046747	DR10_PHOT_REDSHIFT_I	196.43	 0.952	 215.22	 0.093	 0.044	  0.025	 0.013	-19.955	-20.654	-20.990	-21.253	 17.62	LEDA 817230
    1481	PGC1515580              	J105009.53+164343.3	162.5396879	+16.7287017	PDL	PTS	S0-a	1515580	LEDA	E   	 200928	15.528	 0.067	 0.5202	 0.1252	14.5940	 0.0570	 0.7099	 0.0778	14.183	 0.057	 0.8517	 0.0717	13.949	 0.086	 0.8492	 0.1277	 0.081	 0.053	 0.039	 0.029	 0.032417	SDSS_SPEC_REDSHIFT  	138.59	 0.672	 147.72	 0.063	 0.032	  0.028	 0.013	-20.463	-21.338	-21.731	-21.940	 28.62	LEDA 1515580
    1482	PGC032458               	J105010.85+350201.3	162.5451931	+35.0337062	PTS	   	S   	  32458	LEDA	SBb 	 115789	15.346	 0.011	 0.3319	 0.0380	14.7070	 0.0140	 0.3793	 0.0675	      	      	       	       	14.364	 0.020	 0.2845	 0.1503	 0.057	 0.037	 0.027	 0.020	 0.041217	SDSS_SPEC_REDSHIFT  	174.35	 0.845	 189.01	 0.063	 0.037	       	 0.003	-21.156	-21.749	       	-22.041	 19.23	LEDA 32458
    1483	PGC1145874              	J105025.43-002010.7	162.6059650	-00.3363139	PR 	   	E   	1145874	LEDA	S0-a	 757148	16.262	 0.033	 0.3246	 0.0086	15.2490	 0.0120	 0.6646	 0.0156	14.840	 0.013	 0.7219	 0.0274	14.550	 0.034	 0.5150	 0.0627	 0.155	 0.102	 0.074	 0.056	 0.095620	SDSS_SPEC_REDSHIFT  	379.28	 1.839	 455.28	 0.230	 0.082	  0.038	 0.016	-22.414	-23.226	-23.563	-23.813	 73.33	LEDA 1145874
    1484	PGC032507               	J105051.27+174948.3	162.7136087	+17.8300943	PTS	   	S   	  32507	LEDA	IB  	1000435	15.619	 0.023	 0.5658	 0.0113	14.7980	 0.0200	 0.7330	 0.0679	14.406	 0.027	 0.8929	 0.1677	14.083	 0.033	 1.1524	 0.1573	 0.133	 0.088	 0.064	 0.048	 0.066171	SDSS_SPEC_REDSHIFT  	271.69	 1.317	 308.84	 0.133	 0.055	  0.021	 0.011	-22.096	-22.794	-23.128	-23.425	 57.92	LEDA 32507
    1485	PGC032513               	J105058.39+251340.9	162.7432831	+25.2280142	PR 	   	S0-a	  32513	LEDA	E   	 735965	14.602	 0.028	 0.7008	 0.0316	13.7280	 0.0200	 0.8446	 0.1030	13.352	 0.016	 0.9081	 0.0640	13.085	 0.028	 0.9965	 0.1631	 0.145	 0.096	 0.069	 0.052	 0.020649	SDSS_SPEC_REDSHIFT  	 89.55	 0.434	  93.28	 0.034	 0.021	  0.021	 0.010	-20.426	-21.238	-21.587	-21.826	 21.99	LEDA 32513
    1486	PGC1766149              	J105125.59+261054.8	162.8566073	+26.1819018	PR 	PTS	E   	1766149	LEDA	E   	 385514	16.330	 0.077	 0.4388	 0.0803	15.3030	 0.0610	 0.6182	 0.0555	14.918	 0.067	 0.6864	 0.0859	14.624	 0.078	 0.7079	 0.0995	 0.137	 0.090	 0.066	 0.049	 0.053946	SDSS_SPEC_REDSHIFT  	224.74	 1.090	 249.64	 0.123	 0.052	  0.035	 0.016	-20.917	-21.826	-22.170	-22.428	 40.43	LEDA 1766149
    1487	2MASXJ10515793+0851226  	J105157.90+085122.2	162.9912678	+08.8561636	PTS	PTS	S   	       	LEDA	    	       	15.964	 0.034	 0.3636	 0.0370	15.0490	 0.0260	 0.4414	 0.0640	14.616	 0.026	 0.4826	 0.0484	14.345	 0.036	 0.4920	 0.1176	 0.097	 0.064	 0.046	 0.035	 0.051898	SDSS_SPEC_REDSHIFT  	216.73	 1.051	 239.81	 0.117	 0.050	  0.039	 0.017	-21.149	-21.964	-22.368	-22.606	 27.83	
    1488	2MASXJ10522045+0549412  	J105220.45+054941.6	163.0852017	+05.8282240	PTS	   	S   	3468712	LEDA	E?  	1282674	15.666	 0.015	 0.3919	 0.0352	15.0160	 0.0130	 0.4551	 0.0404	14.742	 0.009	 0.4098	 0.0305	14.515	 0.038	 0.3824	 0.1108	 0.098	 0.065	 0.047	 0.035	 0.041143	SDSS_SPEC_REDSHIFT  	174.05	 0.844	 188.67	 0.061	 0.037	  0.007	 0.007	-20.872	-21.465	-21.691	-21.906	 23.05	
